Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
Enerpac tool group corp,EPAC,"",232573.0,4375000.0,0.000831554,0.0006,2842,75284.0,47.863487,addition,0.3891198,Q4 2003,INDUSTRIALS,13F,09/30/2020,23.1654,21.88
Schwab us aggregate bond etf,SCHZ,"",78010.0,4375000.0,0.000831554,0.0011,2843,-12810.0,-14.104823,reduction,No Data,Q4 2013,FINANCE,13F,09/30/2020,51.89,55.95
Southwest gas holdings inc,SWX,"",69281.0,4371000.0,0.000830794,0.0012,2844,-6368.0,-8.417824,reduction,0.1239052,Q1 2006,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,78.5,60.14
Schwab fundamental international small company index etf,FNDC,"",145612.0,4354000.0,0.000827562,0.0008,2845,20966.0,16.820435,addition,No Data,Q2 2015,FINANCE,13F,09/30/2020,28.5817,34.44
Industrial logistics properties trust,ILPT,"",198942.0,4351000.0,0.000826992,0.0012,2846,-54354.0,-21.458689,reduction,0.3051928,Q1 2018,REAL ESTATE,13F,09/30/2020,21.91,22.91
Ambev s.a. adr,ABEV,"",1922400.0,4345000.0,0.000825852,0.0011,2847,36131.0,1.915474,addition,0.0122186,Q4 2013,CONSUMER STAPLES,13F,09/30/2020,4.6934,3.05
James river group holdings ltd,JRVR,"",97489.0,4341000.0,0.000825092,0.0009,2848,12010.0,14.050235,addition,0.3190797,Q4 2014,FINANCE,13F,09/30/2020,41.882,48.87
Jpmorgan betabuilders msci us reit etf,BBRE,"",60296.0,4338000.0,0.000824521,0.001,2849,-3512.0,-5.504012,reduction,No Data,Q1 2019,FINANCE,13F,09/30/2020,71.35,78.11
Ishares msci brazil small-cap etf,EWZS,"",341541.0,4327000.0,0.000822431,0.0003,2850,245190.0,254.475823,addition,No Data,Q3 2012,FINANCE,13F,09/30/2020,11.9111,16.49
Thor industries  inc.,THO,"",45325.0,4318000.0,0.00082072,0.0021,2851,-41803.0,-47.978836,reduction,0.0821124,Q2 2002,CONSUMER DISCRETIONARY,13F,09/30/2020,95.08,102.37
Blue apron holdings inc,APRN,"",602813.0,4316000.0,0.00082034,0.0001,2852,579119.0,2444.158859,addition,4.4518300,Q2 2017,CONSUMER DISCRETIONARY,13F,09/30/2020,8.4186,6.54
Luminex corp,LMNX,"",163585.0,4294000.0,0.000816158,0.0016,2853,-64128.0,-28.161765,reduction,0.3528343,Q1 2011,HEALTH CARE,13F,09/30/2020,24.48,24.19
Penn virginia corp,PVAC,"",435849.0,4294000.0,0.000816158,0.0001,2854,388991.0,830.148534,addition,2.8720253,Q4 2016,ENERGY,13F,09/30/2020,10.3553,10.68
Marcus & millichap inc,MMI,"",155872.0,4290000.0,0.000815398,0.0008,2855,32274.0,26.112073,addition,0.3963383,Q4 2013,REAL ESTATE,13F,09/30/2020,31.1279,37.66
Endeavour silver corp,EXK,"",1221499.0,4287000.0,0.000814828,0.0002,2856,754042.0,161.307243,addition,0.7884371,Q1 2009,MATERIALS,13F,09/30/2020,3.1158,4.58
Putnam managed municipal income trust,PMM,"",559572.0,4286000.0,0.000814638,0.0009,2857,5223.0,0.942186,addition,No Data,Q1 2005,FINANCE,13F,09/30/2020,7.1349,7.89
Wintrust financial corp.,WTFC,"",106849.0,4279000.0,0.000813307,0.0003,2858,77759.0,267.304916,addition,0.1854993,Q3 2001,FINANCE,13F,09/30/2020,48.8029,61.92
Avantor inc,AVTR,"",190269.0,4279000.0,0.000813307,0.0006,2859,20796.0,12.270981,addition,0.0329969,Q2 2019,HEALTH CARE,13F,09/30/2020,17.4219,27.07
Satsuma pharmaceuticals inc,STSA,"",881438.0,4274974.3,0.000812542,0.0002,2860,635103.0,257.820854,addition,5.0630697,,HEALTH CARE,13G,12/11/2020,,5.08
Brf brasil foods s.asa adr,BRFS,"",1303053.0,4274000.0,0.000812357,0.0011,2861,84062.0,6.896031,addition,0.1613842,Q4 2007,CONSUMER STAPLES,13F,09/30/2020,5.9087,4.32
Dish network corp  class a,DISH,PRN,4807000.0,4263000.0,0.000810266,0.0012,2862,-1260000.0,-20.76809,reduction,N/A,Q3 2017,COMMUNICATIONS,13F,09/30/2020,,31.06
Central garden & pet co. class a,CENTA,"",117937.0,4262000.0,0.000810076,0.0008,2863,13102.0,12.497735,addition,0.2156169,Q4 2007,CONSUMER STAPLES,13F,09/30/2020,30.2554,34.85
Vaneck vectors etf tr rare earth/str,REMX,"",112995.0,4261000.0,0.000809886,0.0006,2864,36232.0,47.199823,addition,N/A,Q2 2020, ,13F,09/30/2020,,
Dominion energy units series a n3:domini,DCUE,"",41776.0,4257000.0,0.000809126,0.001,2865,-2660.0,-5.986137,reduction,N/A,Q2 2019,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,92.56,98.91
Q2 holdings inc,QTWO,PRN,2526000.0,4253000.0,0.000808365,0.0009,2866,0.0,0.0,,N/A,Q1 2019,COMMUNICATIONS,13F,09/30/2020,,128.13
Flexshares high yield value-scored bond index fund,HYGV,"",91392.0,4250000.0,0.000807795,0.0003,2867,58550.0,178.277815,addition,No Data,Q4 2019,FINANCE,13F,09/30/2020,45.5441,48.92
Yy inc note 0.750% 6/1,DEBT-YY I,PRN,3900000.0,4246000.0,0.000807035,0.0009,2868,0.0,0.0,,N/A,Q2 2020, ,13F,09/30/2020,,
Innospec inc,IOSP,"",67011.0,4244000.0,0.000806655,0.0012,2869,-5940.0,-8.142452,reduction,0.2727578,Q2 2006,MATERIALS,13F,09/30/2020,78.25,89.54
Popular inc (puerto rico),BPOP,"",116716.0,4233000.0,0.000804564,0.0002,2870,93702.0,407.152168,addition,0.1385889,Q1 2001,FINANCE,13F,09/30/2020,39.2454,56.03
Accelerate diagnostics corp,AXDX,"",397125.0,4233000.0,0.000804564,0.0025,2871,-343562.0,-46.384235,reduction,0.7046815,Q2 2013,HEALTH CARE,13F,09/30/2020,17.7,7.74
Ishares msci world index fund,URTH,"",42481.0,4228000.0,0.000803614,0.001,2872,-5451.0,-11.372361,reduction,No Data,Q4 2012,FINANCE,13F,09/30/2020,88.91,111.44
Petroleo brasileiro sa petrobras class a adr,PBR.A,"",600246.0,4226000.0,0.000803234,0.0005,2873,333181.0,124.75652,addition,0.0092033,Q1 2001,ENERGY,13F,09/30/2020,10.3458,10.81
Maxlinear inc,MXL,"",181631.0,4221000.0,0.000802283,0.0008,2874,3229.0,1.809957,addition,0.2457139,Q2 2010,INFORMATION TECHNOLOGY,13F,09/30/2020,22.6114,36.74
Eaton vance high income 2021 target term trust,EHT,"",444951.0,4214000.0,0.000800953,0.0009,2875,19624.0,4.613862,addition,No Data,Q3 2016,FINANCE,13F,09/30/2020,9.7377,9.77
Essent group ltd,ESNT,"",113780.0,4211000.0,0.000800383,0.0036,2876,-338435.0,-74.839402,reduction,0.1012068,Q4 2013,FINANCE,13F,09/30/2020,37.38,43.91
Ameris bancorp,ABCB,"",184633.0,4206000.0,0.000799432,0.001,2877,-3766.0,-1.998949,reduction,0.2656951,Q2 2012,FINANCE,13F,09/30/2020,39.36,37.48
Invesco trust for investment grade municipals,VGM,"",338417.0,4203000.0,0.000798862,0.0009,2878,-5795.0,-1.683555,reduction,No Data,Q3 2009,FINANCE,13F,09/30/2020,12.8,13.06
Mfs intermediate income trust,MIN,"",1125416.0,4198000.0,0.000797912,0.0009,2879,46367.0,4.297025,addition,No Data,Q1 2001,FINANCE,13F,09/30/2020,4.8039,3.8
Lithia motors inc  class a,LAD,"",18356.0,4183000.0,0.000795061,0.0023,2880,-50018.0,-73.153538,reduction,0.0803645,Q4 2007,CONSUMER DISCRETIONARY,13F,09/30/2020,113.27,290.01
Childrens place inc,PLCE,"",147379.0,4178000.0,0.00079411,0.0033,2881,-247395.0,-62.667501,reduction,1.0102885,Q1 2001,CONSUMER DISCRETIONARY,13F,09/30/2020,26.54,49.72
Wisdomtree investments inc,WETF,"",1305654.0,4178000.0,0.00079411,0.0009,2882,104237.0,8.676172,addition,0.9012233,Q3 2011,FINANCE,13F,09/30/2020,5.7397,5.5
F.n.b. corp.,FNB,"",614983.0,4170000.0,0.00079259,0.001,2883,16538.0,2.763495,addition,0.1902759,Q4 2007,FINANCE,13F,09/30/2020,12.5895,9.41
Emcor group  inc.,EME,"",61564.0,4169000.0,0.0007924,0.0029,2884,-138361.0,-69.206452,reduction,0.1121263,Q1 2001,INDUSTRIALS,13F,09/30/2020,73.59,92.22
Gtt communications inc,GTT,"",807681.0,4168000.0,0.00079221,0.0016,2885,-85024.0,-9.524311,reduction,1.3731509,Q1 2014,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,20.04,3.82
Terminix global holdings,TMX,"",104443.0,4166000.0,0.000791829,0.0012,2886,-45873.0,-30.517709,reduction,0.0791283,Q3 2014,CONSUMER DISCRETIONARY,13F,09/30/2020,44.6,51.13
Anika therapeutics inc.,ANIK,"",117676.0,4165000.0,0.000791639,0.0005,2887,59349.0,101.75219,addition,0.8282715,Q1 2012,HEALTH CARE,13F,09/30/2020,35.0728,43.2
Eqt corporation (equitable gas co.),EQT,"",322102.0,4164000.0,0.000791449,0.0003,2888,201248.0,166.521588,addition,0.1260164,Q1 2001,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,12.8925,13.91
Invesco quality municipal income trust,IQI,"",336306.0,4157000.0,0.000790119,0.0008,2889,17050.0,5.340542,addition,No Data,Q4 2010,FINANCE,13F,09/30/2020,12.341,12.84
Benchmark electronics  inc.,BHE,"",206039.0,4153000.0,0.000789359,0.0006,2890,81974.0,66.073429,addition,0.5650951,Q2 2001,INFORMATION TECHNOLOGY,13F,09/30/2020,23.6665,26.69
Tactile systems technology inc,TCMD,"",113404.0,4149000.0,0.000788598,0.0017,2891,-73973.0,-39.478164,reduction,0.5841651,Q3 2016,HEALTH CARE,13F,09/30/2020,45.67,41.64
Rambus inc.,RMBS,"",302639.0,4143000.0,0.000787458,0.0011,2892,-25756.0,-7.842994,reduction,0.2660711,Q1 2001,INFORMATION TECHNOLOGY,13F,09/30/2020,12.65,17.5
Boise cascade l.l.c.,BCC,"",103748.0,4142000.0,0.000787268,0.0009,2893,-6715.0,-6.078959,reduction,0.2646861,Q1 2013,MATERIALS,13F,09/30/2020,31.51,49.55
Fidelity msci comm services ind etf,FCOM,"",107331.0,4141000.0,0.000787078,0.0008,2894,1733.0,1.64113,addition,No Data,Q1 2014,FINANCE,13F,09/30/2020,30.5026,44.87
Onto innovation inc.,ONTO,"",139018.0,4140000.0,0.000786888,0.0011,2895,-10547.0,-7.051784,reduction,0.2847831,Q4 2019,INFORMATION TECHNOLOGY,13F,09/30/2020,36.54,48.02
Enanta pharmaceuticals inc,ENTA,"",90255.0,4132000.0,0.000785367,0.0007,2896,27983.0,44.936729,addition,0.4496530,Q2 2013,HEALTH CARE,13F,09/30/2020,59.6136,42.9
Inter parfums inc.,IPAR,"",110592.0,4131000.0,0.000785177,0.001,2897,20975.0,23.405158,addition,0.3507232,Q1 2006,CONSUMER STAPLES,13F,09/30/2020,58.9536,59.39
Aphria inc,APHA,"",932540.0,4130000.0,0.000784987,0.0006,2898,256290.0,37.898706,addition,No Data,Q4 2018,HEALTH CARE,13F,09/30/2020,5.3437,7.13
Bancorpsouth bank,BXS,"",212825.0,4125000.0,0.000784037,0.0003,2899,158417.0,291.164902,addition,0.2074931,Q4 2005,FINANCE,13F,09/30/2020,22.2841,27.61
Radian group inc.,RDN,"",281796.0,4117000.0,0.000782516,0.0033,2900,-691470.0,-71.046353,reduction,0.1471107,Q1 2001,FINANCE,13F,09/30/2020,18.96,20.0
Ishares msci poland capped etf,EPOL,"",249983.0,4115000.0,0.000782136,0.0016,2901,-189299.0,-43.09282,reduction,No Data,Q3 2010,FINANCE,13F,09/30/2020,19.41,18.97
Apollo senior floating rate fund inc,AFT,"",320853.0,4113000.0,0.000781756,0.0009,2902,-1426.0,-0.442474,reduction,No Data,Q1 2011,FINANCE,13F,09/30/2020,16.11,14.4
The gabelli healthcare & wellness trust,GRX,"",397726.0,4105000.0,0.000780235,0.0009,2903,-3899.0,-0.970806,reduction,No Data,Q2 2008,HEALTH CARE,13F,09/30/2020,9.5,11.85
China index holdings limited ads,CIH,"",2824390.0,4095000.0,0.000778334,0.0013,2904,27406.0,0.979841,addition,3.1474960,Q2 2019,REAL ESTATE,13F,09/30/2020,3.5296,1.95
Signet jewelers ltd,SIG,"",218525.0,4085000.0,0.000776434,0.0004,2905,32785.0,17.651018,addition,0.4174866,Q4 2007,CONSUMER DISCRETIONARY,13F,09/30/2020,19.1335,26.16
Park national corp.,PRK,"",49821.0,4083000.0,0.000776054,0.0003,2906,29671.0,147.25062,addition,0.3056359,Q3 2007,FINANCE,13F,09/30/2020,87.1855,103.19
Fidelity msci financials index etf,FNCL,"",120712.0,4082000.0,0.000775864,0.001,2907,-17132.0,-12.428542,reduction,No Data,Q1 2014,FINANCE,13F,09/30/2020,36.22,41.58
Digital turbine inc,APPS,"",124479.0,4076000.0,0.000774723,0.0003,2908,8679.0,7.494819,addition,0.1421258,Q1 2014,INDUSTRIALS,13F,09/30/2020,10.9808,58.58
Nevro corp,NVRO,PRN,2698000.0,4075000.0,0.000774533,,2909,2698000.0,,new,N/A,Q4 2016,HEALTH CARE,13F,09/30/2020,,182.41
Mueller industries inc,MLI,"",150392.0,4069000.0,0.000773393,0.0023,2910,-240993.0,-61.574409,reduction,0.2648123,Q1 2001,INDUSTRIALS,13F,09/30/2020,28.36,34.91
Silicon motion technology corp adr,SIMO,"",107558.0,4064000.0,0.000772442,0.0032,2911,-185018.0,-63.237586,reduction,0.3060288,Q1 2007,INFORMATION TECHNOLOGY,13F,09/30/2020,36.73,44.92
Manpowergroup inc.,MAN,"",55422.0,4064000.0,0.000772442,0.0009,2912,-2083.0,-3.622294,reduction,0.0954383,Q1 2001,INDUSTRIALS,13F,09/30/2020,78.22,91.37
Cardiovascular systems inc,CSII,"",103263.0,4063000.0,0.000772252,0.0007,2913,4350.0,4.397804,addition,0.2603110,Q3 2012,HEALTH CARE,13F,09/30/2020,36.5722,44.09
Vanguard s&p mid-cap 400 value etf,IVOV,"",38734.0,4061000.0,0.000771872,0.0009,2914,-901.0,-2.273243,reduction,No Data,Q1 2013,FINANCE,13F,09/30/2020,108.12,131.58
Clearbridge energy midstream opportunity fund inc,EMO,"",319737.0,4060659.9,0.000771807,0.0005,2915,21090.0,7.061849,addition,No Data,,ENERGY,13G,11/30/2020,,14.02
Seacoast banking corp. of florida,SBCF,"",224887.0,4055000.0,0.000770732,0.0012,2916,-35037.0,-13.479709,reduction,0.4080665,Q4 2006,FINANCE,13F,09/30/2020,25.22,29.36
Social capital hedosophia holdings corp. iii,IPOC,"",325252.0,4053000.0,0.000770352,,2917,325252.0,,new,0.3142531,Q3 2020,FINANCE,13F,09/30/2020,12.46,14.9
Ameresco inc,AMRC,"",121328.0,4052000.0,0.000770161,0.0006,2918,24002.0,24.661447,addition,0.2542141,Q1 2012,INDUSTRIALS,13F,09/30/2020,17.902,49.39
First trust dynamic europe equity income fund,FDEU,"",402839.0,4049000.0,0.000769591,0.0011,2919,-98833.0,-19.700721,reduction,No Data,Q3 2015,FINANCE,13F,09/30/2020,16.78,11.65
Patterson-uti energy inc,PTEN,"",1418606.0,4044000.0,0.000768641,0.0026,2920,-1917097.0,-57.472053,reduction,0.7569690,Q1 2001,ENERGY,13F,09/30/2020,3.63,5.3
News inc. class b,NWS,"",288704.0,4036000.0,0.00076712,0.0,2921,271420.0,1570.354085,addition,0.0490473,Q3 2013,COMMUNICATIONS,13F,09/30/2020,14.0183,17.68
Guidewire software  inc.,GWRE,"",38678.0,4033000.0,0.00076655,0.003,2922,-85117.0,-68.756412,reduction,0.0463350,Q1 2012,INFORMATION TECHNOLOGY,13F,09/30/2020,107.08,127.21
Gores metropoulos inc,GMHI,"",353191.0,4033000.0,0.00076655,0.0,2923,352951.0,147062.916667,addition,0.7063820,Q2 2019,FINANCE,13F,09/30/2020,11.4191,33.06
Nic inc,EGOV,"",204663.0,4032000.0,0.00076636,0.0011,2924,-15059.0,-6.853661,reduction,0.3053698,Q2 2005,COMMUNICATIONS,13F,09/30/2020,15.45,26.23
Murphy usa inc,MUSA,"",31421.0,4031000.0,0.00076617,0.0006,2925,6505.0,26.107722,addition,0.1076887,Q3 2013,ENERGY,13F,09/30/2020,116.6688,130.16
Spdr s&p 1500 momentum tilt etf,MMTM,"",27142.0,4029000.0,0.00076579,0.0008,2926,1829.0,7.225536,addition,No Data,Q4 2016,FINANCE,13F,09/30/2020,106.976,160.57
Universal corp. (universal leaf tobacco),UVV,"",96025.0,4021000.0,0.000764269,0.0012,2927,-33716.0,-25.987159,reduction,0.3921154,Q1 2001,CONSUMER STAPLES,13F,09/30/2020,54.75,48.62
Myokardia inc,MYOK,"",29488.0,4021000.0,0.000764269,0.0019,2928,-58080.0,-66.325598,reduction,0.0556345,Q4 2015,HEALTH CARE,13F,09/30/2020,53.6,
Lmp capital and income fund inc,SCD,"",394003.0,4019000.0,0.000763889,0.0014,2929,-242406.0,-38.089656,reduction,No Data,Q2 2006,FINANCE,13F,09/30/2020,13.2,11.58
Ish intl hgh yld,HYXU,"",76980.0,4016000.0,0.000763319,0.0002,2930,61910.0,410.816191,addition,No Data,Q4 2014,FINANCE,13F,09/30/2020,51.8098,56.33
Acacia communications inc,ACIA,"",59583.0,4014000.0,0.000762939,0.0086,2931,-522032.0,-89.755594,reduction,0.1417321,Q2 2016,INFORMATION TECHNOLOGY,13F,09/30/2020,66.93,72.16
Lumber liquidators holdings inc,LL,"",182013.0,4013000.0,0.000762749,0.0012,2932,-210738.0,-53.656897,reduction,0.6308287,Q4 2008,CONSUMER DISCRETIONARY,13F,09/30/2020,13.92,33.7
Growgeneration corp,GRWG,"",251135.0,4013000.0,0.000762749,0.0,2933,234045.0,1369.485079,addition,0.5267339,Q4 2019,INDUSTRIALS,13F,09/30/2020,15.1545,41.29
On deck capital inc,ONDK,"",2505972.0,4009000.0,0.000761989,0.0,2934,2476889.0,8516.621394,addition,4.2530839,Q4 2014,FINANCE,13F,09/30/2020,1.6414,
Pricesmart inc,PSMT,"",60161.0,3997000.0,0.000759708,0.0009,2935,-3949.0,-6.159725,reduction,0.1962903,Q1 2010,CONSUMER STAPLES,13F,09/30/2020,71.38,89.91
Morgan stanley emerging markets domestic debt fund,EDD,"",718966.0,3997000.0,0.000759708,0.0009,2936,6309.0,0.885279,addition,No Data,Q2 2007,FINANCE,13F,09/30/2020,9.9908,6.22
Strongbridge biopharma plc,SBBP,"",1898968.0,3988000.0,0.000757997,0.0011,2937,548737.0,40.640231,addition,2.9006462,Q1 2017,HEALTH CARE,13F,09/30/2020,3.0741,2.7
Albany international corp. (de),AIN,"",80478.0,3984000.0,0.000757237,0.0016,2938,-39104.0,-32.700574,reduction,0.2491579,Q3 2001,INDUSTRIALS,13F,09/30/2020,76.28,73.09
Twist bioscience corp,TWST,"",52439.0,3983000.0,0.000757047,0.0002,2939,36202.0,222.959906,addition,0.1174105,Q4 2018,HEALTH CARE,13F,09/30/2020,63.6898,164.04
Astec industries inc,ASTE,"",73242.0,3974000.0,0.000755336,0.0009,2940,-16023.0,-17.949924,reduction,0.3240369,Q4 2002,INDUSTRIALS,13F,09/30/2020,38.75,58.63
Jfrog ltd.,FROG,"",46955.0,3974000.0,0.000755336,,2941,46955.0,,new,N/A,Q3 2020,INFORMATION TECHNOLOGY,13F,09/30/2020,84.65,68.82
First midwest bancorp  inc.,FMBI,"",368443.0,3971000.0,0.000754766,0.001,2942,34736.0,10.409131,addition,0.3223317,Q1 2001,FINANCE,13F,09/30/2020,21.5128,15.77
First trust nasdaq aba community bank index fund etf,QABA,"",124990.0,3967000.0,0.000754006,0.0012,2943,-29760.0,-19.231018,reduction,No Data,Q1 2010,FINANCE,13F,09/30/2020,43.43,44.63
Flaherty & crumrine preferred and income,PFD,"",240299.0,3966000.0,0.000753816,0.0007,2944,8007.0,3.446955,addition,No Data,Q1 2010,FINANCE,13F,09/30/2020,14.1416,20.75
Invesco s&p 500 equal weight cons discre,RCD,"",38507.0,3962000.0,0.000753055,0.0004,2945,15765.0,69.32108,addition,No Data,Q3 2009,CONSUMER DISCRETIONARY,13F,09/30/2020,93.5037,121.91
Brookfield property reit inc,BPYU,"",323491.0,3960000.0,0.000752675,0.0017,2946,-468860.0,-59.17327,reduction,0.5856646,Q3 2018,REAL ESTATE,13F,09/30/2020,19.75,15.18
Matador resources co,MTDR,"",478275.0,3951000.0,0.000750964,0.0015,2947,-311556.0,-39.445907,reduction,0.4093404,Q1 2012,ENERGY,13F,09/30/2020,10.94,12.04
American financial group inc. (holding co.),AFG,"",58977.0,3950000.0,0.000750774,0.0006,2948,17619.0,42.60119,addition,0.0666105,Q1 2001,FINANCE,13F,09/30/2020,90.8648,87.57
Fidelity msci consumer discretionary index etf,FDIS,"",63610.0,3946000.0,0.000750014,0.0006,2949,13323.0,26.493925,addition,No Data,Q2 2014,FINANCE,13F,09/30/2020,44.1319,70.72
Vanguard russell 2000 value etf,VTWV,"",45248.0,3945000.0,0.000749824,0.001,2950,-6451.0,-12.477998,reduction,No Data,Q3 2012,FINANCE,13F,09/30/2020,92.58,115.68
Vector group ltd. (liggett group inc. - brooke group ltd.),VGR,"",407057.0,3944000.0,0.000749634,0.001,2951,-38445.0,-8.629591,reduction,0.2655412,Q1 2004,CONSUMER STAPLES,13F,09/30/2020,12.51,11.86
Conns inc,CONN,"",372511.0,3941000.0,0.000749064,0.001,2952,-58304.0,-13.533419,reduction,1.2785887,Q2 2012,CONSUMER DISCRETIONARY,13F,09/30/2020,12.08,13.03
Cavco industries  inc.,CVCO,"",21856.0,3940000.0,0.000748874,0.001,2953,-1800.0,-7.609063,reduction,0.2380768,Q2 2012,CONSUMER DISCRETIONARY,13F,09/30/2020,183.28,181.45
Banco santander s.a. adr,SAN,"",2124569.0,3931000.0,0.000747163,0.0018,2954,-1201003.0,-36.114178,reduction,0.0127911,Q1 2001,FINANCE,13F,09/30/2020,5.41,3.19
Infinera corp,INFN,PRN,4256000.0,3928000.0,0.000746593,0.0011,2955,-1730000.0,-28.900768,reduction,N/A,Q1 2017,INFORMATION TECHNOLOGY,13F,09/30/2020,,10.97
Deutsche x-trackers japan jpx-nikkei 400 equity etf,JPN,"",135838.0,3927000.0,0.000746403,0.0011,2956,-56825.0,-29.494506,reduction,No Data,Q4 2015,FINANCE,13F,09/30/2020,26.36,31.905
Mrc global inc,MRC,"",917353.0,3926000.0,0.000746213,0.0007,2957,354596.0,63.0105,addition,1.1178020,Q2 2012,INDUSTRIALS,13F,09/30/2020,7.3227,6.59
Varonis systems inc,VRNS,"",33941.0,3918000.0,0.000744692,0.0008,2958,-7964.0,-19.004892,reduction,0.1075821,Q1 2014,INFORMATION TECHNOLOGY,13F,09/30/2020,68.63,170.09
Prog holdings inc com,PRG,"",81435.89,3913000.0,0.000743742,0.0003,2959,41828.56,105.608129,addition,0.1028767,Q1 2006,CONSUMER DISCRETIONARY,13F,09/30/2020,39.8155,54.01
Rivernorth managed duration municipal income fund inc,RMM,"",233820.0,3905000.0,0.000742221,0.0007,2960,45905.0,24.428598,addition,No Data,Q1 2020,FINANCE,13F,09/30/2020,17.5439,17.55
U.s. silica holdings  inc.,SLCA,"",1301113.0,3904000.0,0.000742031,0.0008,2961,260196.0,24.996806,addition,1.7608659,Q1 2012,INDUSTRIALS,13F,09/30/2020,13.1203,7.13
Performance food group co,PFGC,"",112365.0,3890000.0,0.00073937,0.0004,2962,50077.0,80.395903,addition,0.0846505,Q4 2015,CONSUMER STAPLES,13F,09/30/2020,40.6456,47.97
Kraneshares msci all china health care index etf,KURE,"",115901.0,3890000.0,0.00073937,0.0,2963,113101.0,4039.321429,addition,No Data,Q2 2020,FINANCE,13F,09/30/2020,33.518,37.9
Mimecast ltd,MIME,"",82765.0,3884000.0,0.00073823,0.0007,2964,3453.0,4.353692,addition,0.1307699,Q4 2015,INFORMATION TECHNOLOGY,13F,09/30/2020,42.9815,58.64
Repay holdings ord shs class a,RPAY,"",165065.0,3879000.0,0.000737279,0.0003,2965,108734.0,193.02693,addition,N/A,Q4 2019, ,13F,09/30/2020,,
Ishares msci bric index fund,BKF,"",83240.0,3869000.0,0.000735379,0.0007,2966,7465.0,9.851534,addition,No Data,Q1 2008,FINANCE,13F,09/30/2020,41.4277,50.64
Invesco value muni income fund,II1,"",262921.0,3867000.0,0.000734999,0.0007,2967,36795.0,16.271902,addition,No Data,Q3 2010,FINANCE,13F,09/30/2020,14.538,15.46
Nuveen s&p 500 dynamic overwrite fund,SPXX,"",289715.0,3859000.0,0.000733478,0.0006,2968,75923.0,35.512554,addition,No Data,Q1 2007,FINANCE,13F,09/30/2020,13.8882,14.9
Lattice semconductor corp.,LSCC,"",133027.0,3853000.0,0.000732338,0.0006,2969,39977.0,42.962923,addition,0.0983133,Q1 2001,INFORMATION TECHNOLOGY,13F,09/30/2020,24.5393,43.76
Api group corp,APG,"",270703.0,3851000.0,0.000731957,0.0023,2970,-569856.0,-67.794884,reduction,0.1599009,Q2 2020,INDUSTRIALS,13F,09/30/2020,12.15,17.94
Scorpio tankers inc,STNG,"",347277.0,3844000.0,0.000730627,0.0008,2971,77634.0,28.791402,addition,0.5905293,Q2 2010,TRANSPORTS,13F,09/30/2020,256.9249,11.49
Gatx corporation (general american tank - general american transportation),GATX,"",60249.0,3841000.0,0.000730057,0.001,2972,-14749.0,-19.665858,reduction,0.1721400,Q1 2001,INDUSTRIALS,13F,09/30/2020,68.16,84.36
Voya infrastructure industrials and materials fund,IDE,"",402977.0,3832000.0,0.000728346,0.001,2973,-92426.0,-18.65673,reduction,No Data,Q1 2010,FINANCE,13F,09/30/2020,17.09,10.72
Spdr ssga global allocation etf,GAL,"",98404.0,3832000.0,0.000728346,0.0008,2974,-289.0,-0.292827,reduction,No Data,Q1 2013,FINANCE,13F,09/30/2020,35.73,42.65
Copa holdings s.a.,CPA,"",76086.0,3830000.0,0.000727966,0.0022,2975,-116487.0,-60.489788,reduction,0.1796849,Q4 2005,TRANSPORTS,13F,09/30/2020,65.0,74.93
Physicians realty trust,DOC,"",213798.0,3830000.0,0.000727966,0.001,2976,-37728.0,-14.999642,reduction,0.1027163,Q3 2013,REAL ESTATE,13F,09/30/2020,17.47,17.98
