Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
Vanguard short-term government etf,VGSH,"",30088.0,1869000.0,0.000312787,0.0003,3262,8219.0,37.58288,addition,No Data,Q3 2018,FINANCE,13F,09/30/2020,61.9374,61.6
Kinder morgan inc. (de),KMI,CALL,150000.0,1868000.0,0.00031262,0.0004,3263,0.0,0.0,,N/A,Q3 2014,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,,15.49
Kinder morgan inc. (de),KMI,PUT,150000.0,1868000.0,0.00031262,0.0004,3264,0.0,0.0,,N/A,Q3 2014,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,,15.49
Corcept therapeutics inc,CORT,"",106353.0,1867000.0,0.000312452,0.0002,3265,43277.0,68.610882,addition,0.0915471,Q4 2016,HEALTH CARE,13F,09/30/2020,15.4766,28.14
Proshares ultrapro short qqq etf,SQQQ,"",76539.0,1865000.0,0.000312118,0.0,3266,70032.8,1076.400971,addition,No Data,Q2 2020,FINANCE,13F,09/30/2020,94.0429,15.32
Arcturus therapeutics ltd,ARCT,"",43472.0,1858000.0,0.000310946,0.0003,3267,9320.0,27.289763,addition,0.1774868,Q2 2019,HEALTH CARE,13F,09/30/2020,28.162,59.69
United insurance holdings corp,UIHC,"",296415.0,1849000.0,0.00030944,0.0005,3268,-9389.0,-3.070267,reduction,0.6880506,Q2 2017,FINANCE,13F,09/30/2020,8.09,5.73
Element solutions inc,ESI,"",179030.0,1846000.0,0.000308938,0.0005,3269,-79754.0,-30.818752,reduction,0.0724193,Q3 2014,MATERIALS,13F,09/30/2020,9.0,18.41
Amc networks inc,AMCX,PUT,75000.0,1845000.0,0.000308771,,3270,75000.0,,new,N/A,Q3 2020,COMMUNICATIONS,13F,09/30/2020,,42.05
Vanguard mid-cap growth etf,VOT,"",10287.0,1843000.0,0.000308436,0.0003,3271,-525.0,-4.855716,reduction,No Data,Q4 2015,FINANCE,13F,09/30/2020,149.96,215.51
Plymouth industrial reit inc,PLYM,"",149620.0,1843000.0,0.000308436,0.0001,3272,126862.0,557.439142,addition,0.6053854,Q3 2018,REAL ESTATE,13F,09/30/2020,13.0762,14.97
Aegion corp. class a,AEGN,"",128989.0,1842000.0,0.000308268,0.0005,3273,-20903.0,-13.945374,reduction,0.4191649,Q1 2008,INDUSTRIALS,13F,09/30/2020,18.24,20.93
Iqiyi inc,IQ,PRN,1729000.0,1841000.0,0.000308101,0.0011,3274,-3351000.0,-65.964567,reduction,N/A,Q4 2019,COMMUNICATIONS,13F,09/30/2020,,19.76
Baidu inc adr,BIDU,PUT,15000.0,1839000.0,0.000307766,,3275,15000.0,,new,N/A,Q3 2014,COMMUNICATIONS,13F,09/30/2020,,238.87
Viad corp,VVI,"",88692.0,1839000.0,0.000307766,0.0,3276,81599.0,1150.415903,addition,0.4341593,Q4 2004,INDUSTRIALS,13F,09/30/2020,21.8681,37.15
Cellular biomedicine group inc,CBMG,"",99985.0,1832000.0,0.000306595,0.0002,3277,17431.0,21.114664,addition,0.5133215,Q2 2018,HEALTH CARE,13F,09/30/2020,16.2098,18.11
New providence acquisition corp. class a,NPA,"",180388.0,1829000.0,0.000306093,,3278,180388.0,,new,0.7842957,Q3 2020,FINANCE,13F,09/30/2020,10.07,14.5
Akero therapeutics inc,AKRO,"",58184.0,1826000.0,0.000305591,0.0003,3279,-5237.0,-8.257517,reduction,0.1675717,Q3 2019,HEALTH CARE,13F,09/30/2020,23.08,29.24
Simply good foods co/the,SMPL,"",83835.0,1824000.0,0.000305256,0.0004,3280,-15168.0,-15.320748,reduction,0.0875830,Q4 2017,CONSUMER STAPLES,13F,09/30/2020,26.39,28.0
Equity distribution acquisition corp.,EQD.U,"",175000.0,1820000.0,0.000304587,,3281,175000.0,,new,N/A,Q3 2020,FINANCE,13F,09/30/2020,10.3,10.91
Apogee enterprises  inc.,APOG,"",86067.0,1819000.0,0.000304419,0.0005,3282,-33267.0,-27.877219,reduction,0.3309289,Q3 2015,INDUSTRIALS,13F,09/30/2020,27.37,36.79
Datadog inc,DDOG,CALL,20000.0,1818000.0,0.000304252,,3283,20000.0,,new,N/A,Q1 2020,INFORMATION TECHNOLOGY,13F,09/30/2020,,99.84
Velodyne lidar inc. equity warrants exp 09/29/2025,VLDRW,PRN,307692.0,1815000.0,0.00030375,,3284,307692.0,,new,N/A,Q3 2020,CONSUMER DISCRETIONARY,13F,09/30/2020,,8.53
Nextera energy  inc. 4.872% equity units due 09/01/2022,NEE+O,"",33500.0,1814000.0,0.000303582,0.0079,3285,-808994.0,-96.023711,reduction,N/A,Q3 2019,ENERGY,13F,09/30/2020,49.75,61.92
Shoe carnival inc,SCVL,"",54276.0,1811000.0,0.00030308,0.0002,3286,15690.0,40.662416,addition,0.3848387,Q4 2015,CONSUMER DISCRETIONARY,13F,09/30/2020,30.9567,42.71
Global x silver miners etf,SIL,"",41608.0,1808000.0,0.000302578,0.0003,3287,-786.0,-1.854036,reduction,No Data,Q2 2018,FINANCE,13F,09/30/2020,36.71,41.63
Invitae corp note 2.000% 9/0,DEBT-INVI,PRN,1086000.0,1805000.0,0.000302076,,3288,1086000.0,,new,N/A,Q3 2020, ,13F,09/30/2020,,
Olin corp. (mathieson chemical),OLN,"",147675.0,1803000.0,0.000301742,0.0006,3289,-114143.0,-43.596315,reduction,0.0935469,Q1 2001,MATERIALS,13F,09/30/2020,18.71,26.06
Carpenter technology corp.,CRS,"",99046.0,1802000.0,0.000301574,0.0008,3290,-74764.0,-43.014786,reduction,0.2062667,Q4 2003,MATERIALS,13F,09/30/2020,29.14,35.7
Lgl systems acquisition units,DFNSU,"",172500.0,1801000.0,0.000301407,0.0003,3291,0.0,0.0,,1.0000000,Q1 2020, ,13F,09/30/2020,,
Invesco db commodity index tracking fund,DBC,"",139469.0,1800000.0,0.00030124,0.0003,3292,28527.0,25.713436,addition,No Data,Q2 2008,MATERIALS,13F,09/30/2020,15.3827,15.3
Yy inc note 0.750% 6/1,DEBT-YY I,PRN,1695000.0,1800000.0,0.00030124,0.0003,3293,250000.0,17.301038,addition,N/A,Q2 2020, ,13F,09/30/2020,,
Bryn mawr bank corp. (bryn mawr  pa),BMTC,"",71815.0,1794000.0,0.000300235,0.0004,3294,-8467.0,-10.546573,reduction,0.3598273,Q2 2016,FINANCE,13F,09/30/2020,36.9,33.72
Melco resorts & entertainment limited ad adr,MLCO,"",107938.0,1792000.0,0.000299901,0.0007,3295,-111012.0,-50.701987,reduction,0.0226308,Q2 2008,CONSUMER DISCRETIONARY,13F,09/30/2020,20.97,16.43
Fb financial corp,FBK,"",70544.0,1790000.0,0.000299566,0.0001,3296,57233.0,429.967696,addition,0.1494616,Q4 2016,FINANCE,13F,09/30/2020,25.1993,36.84
Advansix inc,ASIX,"",141223.0,1784000.0,0.000298562,0.0013,3297,-439010.0,-75.660984,reduction,0.5038232,Q4 2016,MATERIALS,13F,09/30/2020,26.46,21.87
Ocular therapeutix inc,OCUL,"",228038.0,1781000.0,0.00029806,0.0,3298,210794.0,1222.419392,addition,0.3005991,Q1 2017,HEALTH CARE,13F,09/30/2020,7.4353,20.33
Guess inc,GES,PUT,156200.0,1776000.0,0.000297223,,3299,156200.0,,new,N/A,Q3 2020,CONSUMER DISCRETIONARY,13F,09/30/2020,,24.87
Sunnova energy international inc,NOVA,"",65924.0,1775000.0,0.000297056,0.0,3300,54979.0,502.320694,addition,0.0672114,Q3 2019,ENERGY,13F,09/30/2020,27.0447,47.48
Sarepta therapeutics inc,SRPT,CALL,12500.0,1766000.0,0.000295549,,3301,12500.0,,new,N/A,Q3 2020,HEALTH CARE,13F,09/30/2020,,90.32
China mobile ltd. adr,CHL,"",55449.0,1765000.0,0.000295382,0.0009,3302,-76561.0,-57.996364,reduction,0.0013540,Q4 2006,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,47.16,85.24
Cabot oil & gas corp.,COG,CALL,100000.0,1764000.0,0.000295215,0.0003,3303,0.0,0.0,,N/A,Q3 2016,ENERGY,13F,09/30/2020,,19.07
Cabot oil & gas corp.,COG,PUT,100000.0,1764000.0,0.000295215,0.0003,3304,0.0,0.0,,N/A,Q4 2016,ENERGY,13F,09/30/2020,,19.07
Spdr s&p software & services etf,XSW,"",14730.0,1764000.0,0.000295215,0.0003,3305,740.0,5.289492,addition,No Data,Q2 2017,INFORMATION TECHNOLOGY,13F,09/30/2020,73.4935,156.88
Eqova water technologies corp,AQUA,"",83862.0,1762000.0,0.00029488,0.0003,3306,12866.0,18.122148,addition,0.0707389,Q4 2017,INDUSTRIALS,13F,09/30/2020,16.149,30.07
Capital one financial corp,COF,PUT,25000.0,1761000.0,0.000294713,0.0046,3307,-359000.0,-93.489583,reduction,N/A,Q4 2018,FINANCE,13F,09/30/2020,,112.53
Hooker furniture corp,HOFT,"",68615.0,1760000.0,0.000294545,0.0,3308,62572.0,1035.445971,addition,0.5772140,Q3 2016,CONSUMER DISCRETIONARY,13F,09/30/2020,26.7706,32.23
Ellington financial llc,EFC,"",141629.0,1758000.0,0.000294211,0.0003,3309,15309.0,12.119221,addition,0.3234892,Q4 2018,REAL ESTATE,13F,09/30/2020,13.8298,15.21
Hannon armstrong sustainable infrastructure capital  inc.,HASI,"",41760.0,1749000.0,0.000292704,0.0013,3310,-202487.0,-82.902554,reduction,0.0554016,Q1 2017,REAL ESTATE,13F,09/30/2020,24.29,64.86
Viemed healthcare inc,VMD,"",193058.0,1746000.0,0.000292202,0.0001,3311,121504.0,169.807418,addition,0.4931846,Q3 2019,HEALTH CARE,13F,09/30/2020,8.9958,8.41
Heska corp,HSKA,"",17568.0,1739000.0,0.000291031,0.0003,3312,-319.0,-1.783418,reduction,0.1858110,Q4 2017,HEALTH CARE,13F,09/30/2020,56.84,160.33
Aphria inc,APHA,"",399704.0,1735000.0,0.000290361,0.0005,3313,-196158.0,-32.920039,reduction,N/A,Q2 2020,HEALTH CARE,13F,09/30/2020,4.29,12.42
Kosmos energy ltd,KOS,"",1738757.0,1734000.0,0.000290194,0.0007,3314,-420699.0,-19.481712,reduction,0.4288409,Q2 2013,ENERGY,13F,09/30/2020,2.5,2.73
Avid technology inc,AVID,"",196195.0,1729000.0,0.000289357,0.0003,3315,-20211.0,-9.33939,reduction,0.4437986,Q4 2015,INFORMATION TECHNOLOGY,13F,09/30/2020,7.01,16.27
1life healthcare inc.,ONEM,"",60631.0,1729000.0,0.000289357,0.0002,3316,34788.0,134.612855,addition,0.0455829,Q1 2020,INFORMATION TECHNOLOGY,13F,09/30/2020,24.0081,42.68
Vipshop holdings ltd adr,VIPS,CALL,112000.0,1726000.0,0.000288855,0.0004,3317,0.0,0.0,,N/A,Q1 2018,COMMUNICATIONS,13F,09/30/2020,,28.24
Gsi technology inc,GSIT,"",296797.0,1724000.0,0.000288521,0.0005,3318,-38868.0,-11.579402,reduction,1.2554107,Q4 2017,INFORMATION TECHNOLOGY,13F,09/30/2020,7.14,7.57
Apollo commercial real estate finance,ARI,PRN,1873000.0,1724000.0,0.000288521,0.0012,3319,-5144000.0,-73.307681,reduction,N/A,Q1 2014,REAL ESTATE,13F,09/30/2020,,11.5
Front yard residential corp,RESI,"",194911.0,1723000.0,0.000288353,0.0003,3320,-12117.0,-5.852832,reduction,0.3246036,Q4 2015,REAL ESTATE,13F,09/30/2020,11.42,
Wright medical group inc,WMGI,PRN,1200000.0,1722000.0,0.000288186,,3321,1200000.0,,new,N/A,Q4 2015,HEALTH CARE,13F,09/30/2020,,
Pctel inc,PCTI,"",294034.0,1720000.0,0.000287851,0.0004,3322,-18616.0,-5.954262,reduction,1.5707135,Q2 2020,INFORMATION TECHNOLOGY,13F,09/30/2020,6.68,6.54
Tufin software technologies ltd,TUFN,"",207340.0,1720000.0,0.000287851,0.0003,3323,30226.0,17.065845,addition,0.5792135,Q3 2019,INFORMATION TECHNOLOGY,13F,09/30/2020,13.4351,17.36
Spdr ssga gender diversity index etf,SHE,"",22597.0,1719000.0,0.000287684,0.0003,3324,-14.0,-0.061917,reduction,No Data,Q2 2018,FINANCE,13F,09/30/2020,74.93,90.177
Extended stay america inc,STAY,"",141817.0,1708000.0,0.000285843,0.0002,3325,39533.0,38.650229,addition,0.0798696,Q3 2014,CONSUMER DISCRETIONARY,13F,09/30/2020,17.5829,15.08
Avadel phrmctcls adr,AVDL,"",331044.0,1702000.0,0.000284839,0.0005,3326,-18178.0,-5.205285,reduction,0.5680942,Q3 2015,HEALTH CARE,13F,09/30/2020,7.79,6.67
Model n  inc.,MODN,"",47416.0,1698000.0,0.000284169,0.0003,3327,-767.0,-1.591848,reduction,0.1361696,Q2 2014,INFORMATION TECHNOLOGY,13F,09/30/2020,22.7,37.98
Mfa financial  inc.,MFA,"",627967.0,1695000.0,0.000283667,0.0001,3328,328724.0,109.85186,addition,0.1385222,Q2 2003,REAL ESTATE,13F,09/30/2020,4.6385,3.75
Cadence design systems  inc.,CDNS,CALL,16000.0,1692000.0,0.000283165,,3329,16000.0,,new,N/A,Q3 2019,INFORMATION TECHNOLOGY,13F,09/30/2020,,134.64
Cadence design systems  inc.,CDNS,PUT,16000.0,1692000.0,0.000283165,,3330,16000.0,,new,N/A,Q3 2020,INFORMATION TECHNOLOGY,13F,09/30/2020,,134.64
Companhia paranaense de energia - copel adr,ELP,"",154364.0,1690000.0,0.00028283,0.0004,3331,-36042.0,-18.929025,reduction,0.0564082,Q2 2016,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,11.26,12.49
Techtarget inc,TTGT,"",38512.0,1688000.0,0.000282496,0.0003,3332,-6685.0,-14.790805,reduction,0.1370597,Q2 2016,INFORMATION TECHNOLOGY,13F,09/30/2020,20.68,68.54
Horizon global corp,HZN,"",308022.0,1682000.0,0.000281492,0.0,3333,254845.0,479.239145,addition,1.1747941,Q2 2020,CONSUMER DISCRETIONARY,13F,09/30/2020,5.1371,9.03
Tilray inc,TLRY,"",347485.0,1678000.0,0.000280822,0.0014,3334,-705397.0,-66.996776,reduction,0.2195704,Q3 2018,HEALTH CARE,13F,09/30/2020,13.67,19.7
Amc entertainment holdings inc,AMC,PUT,344100.0,1672000.0,0.000279818,,3335,344100.0,,new,N/A,Q3 2020,CONSUMER DISCRETIONARY,13F,09/30/2020,,2.33
Encore wire corp,WIRE,"",35801.0,1667000.0,0.000278981,0.0005,3336,-21978.0,-38.038042,reduction,0.1735244,Q1 2008,INDUSTRIALS,13F,09/30/2020,55.88,61.11
Cato corp.,CATO,"",213591.0,1666000.0,0.000278814,0.0009,3337,-356618.0,-62.541629,reduction,1.0089126,Q1 2001,CONSUMER DISCRETIONARY,13F,09/30/2020,17.49,11.29
First bancorp (nc),FBNC,"",79480.0,1666000.0,0.000278814,0.0004,3338,-13457.0,-14.479701,reduction,0.2776103,Q1 2008,FINANCE,13F,09/30/2020,28.98,36.53
Okta inc,OKTA,PUT,7800.0,1666000.0,0.000278814,0.0014,3339,-28300.0,-78.393352,reduction,N/A,Q2 2020,INFORMATION TECHNOLOGY,13F,09/30/2020,,252.99
Eiger biopharmaceuticals inc,EIGR,"",200676.0,1661000.0,0.000277977,0.0006,3340,-109775.0,-35.359847,reduction,0.6168631,Q4 2016,HEALTH CARE,13F,09/30/2020,10.88,11.02
Invesco s&p smallcap low volatility etf,XSLV,"",50000.0,1659000.0,0.000277642,,3341,50000.0,,new,No Data,Q3 2020,FINANCE,13F,09/30/2020,33.2,42.7
Verint systems inc,VRNT,PRN,1637000.0,1658000.0,0.000277475,0.0017,3342,-7056000.0,-81.168756,reduction,N/A,Q3 2014,INFORMATION TECHNOLOGY,13F,09/30/2020,,71.85
Workday inc,WDAY,PUT,7500.0,1656000.0,0.00027714,,3343,7500.0,,new,N/A,Q3 2020,COMMUNICATIONS,13F,09/30/2020,,222.56
Universal corp. (universal leaf tobacco),UVV,"",39806.0,1653000.0,0.000276638,0.0005,3344,-15245.0,-27.692503,reduction,0.1623749,Q1 2001,CONSUMER STAPLES,13F,09/30/2020,51.07,52.27
Ameresco inc,AMRC,"",49370.0,1653000.0,0.000276638,0.0003,3345,169.0,0.343489,addition,0.1653046,Q4 2015,INDUSTRIALS,13F,09/30/2020,15.2623,54.03
Perrigo co plc,PRGO,CALL,36100.0,1649000.0,0.000275969,,3346,36100.0,,new,N/A,Q3 2020,HEALTH CARE,13F,09/30/2020,,43.71
First financial corp. (in),THFF,"",52254.0,1649000.0,0.000275969,0.0004,3347,120.0,0.230176,addition,0.3810121,Q3 2010,FINANCE,13F,09/30/2020,41.9158,41.8
New relic inc,NEWR,PRN,1726000.0,1647000.0,0.000275634,0.0005,3348,-704000.0,-28.971193,reduction,N/A,Q2 2019,INFORMATION TECHNOLOGY,13F,09/30/2020,,75.87
Bellring brands  inc. class a common,BRBR,"",79668.0,1641000.0,0.00027463,0.0003,3349,-82.0,-0.102821,reduction,0.2020565,Q4 2019,CONSUMER STAPLES,13F,09/30/2020,20.29,24.1
Trinity industries inc,TRN,"",83678.0,1634000.0,0.000273459,0.0004,3350,-3466.0,-3.977325,reduction,0.0732979,Q4 2005,INDUSTRIALS,13F,09/30/2020,18.89,27.6
Spdr s&p oil & gas equipment & services,XES,"",57677.0,1630000.0,0.000272789,0.0004,3351,0.0,0.0,,No Data,Q2 2016,ENERGY,13F,09/30/2020,67.26,52.87
International seaways inc,INSW,"",112047.0,1624000.0,0.000271785,0.0001,3352,94131.0,525.401875,addition,0.4003851,Q4 2016,ENERGY,13F,09/30/2020,15.1712,18.07
Vertiv holdings equity warrants exp 12th june 2023,VRT/WS,PRN,250000.0,1620000.0,0.000271116,0.0004,3353,-209800.0,-45.628534,reduction,N/A,Q1 2020, ,13F,09/30/2020,,
International paper co.,IP,CALL,40200.0,1619000.0,0.000270948,,3354,40200.0,,new,N/A,Q3 2020,MATERIALS,13F,09/30/2020,,50.25
Sally beauty holdings inc,SBH,"",183814.0,1618000.0,0.000270781,0.0004,3355,8935.0,5.109247,addition,0.1629350,Q1 2011,CONSUMER DISCRETIONARY,13F,09/30/2020,16.7768,13.43
Petmed express inc,PETS,"",51520.0,1617000.0,0.000270613,0.0004,3356,413.0,0.808108,addition,0.2541427,Q4 2015,CONSUMER DISCRETIONARY,13F,09/30/2020,28.3266,34.73
Inovalon holdings inc,INOV,"",61467.0,1613000.0,0.000269944,0.0001,3357,22863.0,59.224433,addition,0.0797567,Q4 2017,INFORMATION TECHNOLOGY,13F,09/30/2020,19.6922,26.38
Ishares russell top 200 etf,IWL,"",20000.0,1612000.0,0.000269777,,3358,20000.0,,new,No Data,Q3 2020,FINANCE,13F,09/30/2020,81.2,90.24
Apollo investment corp,AINV,"",194244.0,1607000.0,0.00026894,0.0003,3359,11735.0,6.42982,addition,No Data,Q2 2004,FINANCE,13F,09/30/2020,19.7611,12.16
Ishares u.s. regional banks etf,IAT,"",49853.0,1606000.0,0.000268773,0.0003,3360,-20.0,-0.040102,reduction,No Data,Q1 2020,FINANCE,13F,09/30/2020,33.79,49.86
Perdoceo education corp. (career education),PRDO,"",131017.0,1606000.0,0.000268773,0.0004,3361,-1049.0,-0.7943,reduction,0.1890933,Q1 2001,CONSUMER DISCRETIONARY,13F,09/30/2020,12.18,12.79
Nuveen intermediate duration municipal term fund,NID,"",119883.0,1598000.0,0.000267434,0.0003,3362,7631.0,6.798097,addition,No Data,Q4 2019,FINANCE,13F,09/30/2020,13.0416,14.15
Business first bancshares inc,BFST,"",112640.0,1598000.0,0.000267434,0.0004,3363,-14957.0,-11.722062,reduction,0.5450172,Q2 2018,FINANCE,13F,09/30/2020,15.5,21.3
Chp merger corp,CHPMU,"",153322.0,1595000.0,0.000266932,0.0003,3364,2000.0,1.321685,addition,0.6132880,Q1 2020,FINANCE,13F,09/30/2020,9.8982,10.9
Axogen inc,AXGN,"",136662.0,1594000.0,0.000266764,0.0003,3365,-8738.0,-6.009629,reduction,0.3384905,Q4 2017,HEALTH CARE,13F,09/30/2020,11.87,18.74
Digital realty trust  inc.,DLR,CALL,10800.0,1593000.0,0.000266597,,3366,10800.0,,new,N/A,Q1 2019,REAL ESTATE,13F,09/30/2020,,136.48
Sempra energy  6.00% mandatory convertible preferred stock series a,SRE+A,"",16146.0,1590000.0,0.000266095,0.0003,3367,-700.0,-4.155289,reduction,0.0936000,Q3 2018,ENERGY,13F,09/30/2020,96.59,
Frontdoor inc,FTDR,"",40613.0,1587000.0,0.000265593,0.0005,3368,-12064.0,-22.901836,reduction,0.0475302,Q4 2018,INDUSTRIALS,13F,09/30/2020,41.89,53.88
National cinemedia inc,NCMI,"",626530.0,1585000.0,0.000265258,0.0006,3369,-405202.0,-39.273959,reduction,0.7872896,Q4 2015,INDUSTRIALS,13F,09/30/2020,3.57,3.68
Addus homecare corp,ADUS,"",16935.0,1581000.0,0.000264589,0.0002,3370,4870.0,40.364691,addition,0.1071245,Q3 2015,HEALTH CARE,13F,09/30/2020,68.0005,120.43
Ppd  inc.,PPD,"",44979.0,1580000.0,0.000264421,0.0007,3371,-86377.0,-65.75794,reduction,N/A,Q1 2020,HEALTH CARE,13F,09/30/2020,22.95,36.5
Invesco china technology etf-invesco china technology etf,CQQQ,"",23222.0,1578000.0,0.000264087,,3372,23222.0,,new,No Data,Q3 2018,FINANCE,13F,09/30/2020,69.16,88.72
Park national corp.,PRK,"",19132.0,1577000.0,0.000263919,0.0002,3373,3687.0,23.871803,addition,0.1172720,Q4 2017,FINANCE,13F,09/30/2020,97.4276,109.98
Proshares ultrapro qqq etf,TQQQ,"",12288.0,1577000.0,0.000263919,0.0001,3374,6634.0,117.332862,addition,No Data,Q2 2020,FINANCE,13F,09/30/2020,115.6009,177.37
Plains gp holdings lp,PAGP,"",257529.0,1573000.0,0.00026325,0.0003,3375,108128.0,72.374348,addition,0.1371393,Q4 2013,ENERGY,13F,09/30/2020,13.3823,10.65
Ishares russell top 200 growth etf,IWY,"",13058.0,1571000.0,0.000262915,0.0,3376,12348.0,1739.15493,addition,No Data,Q3 2019,FINANCE,13F,09/30/2020,119.4675,130.52
Msg networks inc,MSGN,"",161019.0,1571000.0,0.000262915,0.0002,3377,56443.0,53.973187,addition,0.0642006,Q1 2010,COMMUNICATIONS,13F,09/30/2020,11.1027,13.37
Echostar corp.,SATS,"",62142.0,1568000.0,0.000262413,0.0008,3378,-85791.0,-57.993146,reduction,0.1256906,Q4 2018,CONSUMER DISCRETIONARY,13F,09/30/2020,28.26,23.9
Ishares msci south korea capped etf,EWY,CALL,48000.0,1564000.0,0.000261744,0.0003,3379,0.0,0.0,,No Data,Q1 2019,FINANCE,13F,09/30/2020,,92.23
Ready capital corp,RC,"",142599.0,1561000.0,0.000261242,0.0001,3380,75908.0,113.820456,addition,0.2618101,Q1 2016,REAL ESTATE,13F,09/30/2020,11.5414,11.64
Balchem corp.,BCPC,"",16016.0,1557000.0,0.000260572,0.001,3381,-37725.0,-70.197801,reduction,0.0495068,Q2 2015,MATERIALS,13F,09/30/2020,95.76,122.15
Usd partners lp,USDP,"",487696.0,1556000.0,0.000260405,0.0003,3382,12455.0,2.620776,addition,1.8167556,Q4 2018,ENERGY,13F,09/30/2020,8.9093,4.03
Novagold resources inc,NG,"",131391.0,1551000.0,0.000259568,0.0004,3383,-101175.0,-43.50378,reduction,0.0398256,Q3 2016,MATERIALS,13F,09/30/2020,7.61,8.9
Finserv acquisition ord shs class a,FSRV,"",154456.0,1549000.0,0.000259233,0.0001,3384,109456.0,243.235556,addition,N/A,Q1 2020, ,13F,09/30/2020,,
Proqr therapeutics n.v.,PRQR,"",320572.0,1545000.0,0.000258564,0.0003,3385,68141.0,26.993911,addition,0.6392747,Q1 2019,HEALTH CARE,13F,09/30/2020,6.2546,4.37
Cliffs natural resources inc.,CLF,"",234981.0,1544000.0,0.000258397,0.0003,3386,-64052.0,-21.41971,reduction,0.0492181,Q2 2004,MATERIALS,13F,09/30/2020,5.93,16.48
Invesco bulletshares 2021 corporate bd e,BSCL,"",72242.0,1541000.0,0.000257895,0.0003,3387,8399.0,13.15571,addition,No Data,Q1 2018,FINANCE,13F,09/30/2020,21.1433,21.2
Nucana plc adr,NCNA,"",291825.0,1535000.0,0.00025689,0.0001,3388,209368.0,253.911736,addition,0.5702603,Q4 2019,HEALTH CARE,13F,09/30/2020,5.3537,7.0
Investar holding corp,ISTR,"",117819.0,1531000.0,0.000256221,0.0004,3389,-12266.0,-9.429219,reduction,1.1091908,Q4 2017,FINANCE,13F,09/30/2020,15.47,16.97
Bank of new york mellon corp,BK,CALL,45000.0,1524000.0,0.000255049,0.0001,3390,30000.0,200.0,addition,N/A,Q3 2017,FINANCE,13F,09/30/2020,,45.57
First trust amex biotech index fund,FBT,"",9708.0,1520000.0,0.00025438,0.0008,3391,-16410.0,-62.830232,reduction,No Data,Q1 2011,HEALTH CARE,13F,09/30/2020,124.52,176.29
Ibex ltd,IBEX,"",105089.0,1519000.0,0.000254213,,3392,105089.0,,new,N/A,Q3 2020,INFORMATION TECHNOLOGY,13F,09/30/2020,15.38,19.72
Fossil group inc.,FOSL,"",262586.0,1518000.0,0.000254045,0.0003,3393,-105964.0,-28.751594,reduction,0.5101338,Q2 2007,CONSUMER DISCRETIONARY,13F,09/30/2020,13.64,9.83
Longview acquisition corp.,LGVW.U,"",150010.0,1518000.0,0.000254045,0.0003,3394,0.0,0.0,,N/A,Q2 2020,FINANCE,13F,09/30/2020,10.1,21.99
Ipath bloomberg commodity index total return etn due 6/12/2036,DJP,"",78798.0,1517000.0,0.000253878,0.0015,3395,-356633.0,-81.903447,reduction,No Data,Q1 2007,FINANCE,13F,09/30/2020,21.2,22.65
Suncor energy  inc.,SU,CALL,123100.0,1515000.0,0.000253543,0.0004,3396,0.0,0.0,,N/A,Q2 2018,ENERGY,13F,09/30/2020,,18.33
Suncor energy  inc.,SU,PUT,123100.0,1515000.0,0.000253543,0.0004,3397,0.0,0.0,,N/A,Q1 2019,ENERGY,13F,09/30/2020,,18.33
Istar inc. (starwood financial),STAR,PRN,1415000.0,1513000.0,0.000253209,0.0003,3398,0.0,0.0,,N/A,Q4 2018,REAL ESTATE,13F,09/30/2020,,14.95
Natera inc,NTRA,PUT,20800.0,1512000.0,0.000253041,,3399,20800.0,,new,N/A,Q3 2020,HEALTH CARE,13F,09/30/2020,,120.16
Mts systems corp.,MTSC,"",79065.0,1510000.0,0.000252706,0.0003,3400,-23500.0,-22.9123,reduction,0.4093615,Q2 2009,INFORMATION TECHNOLOGY,13F,09/30/2020,22.77,58.85
Sage therapeutics inc,SAGE,CALL,25300.0,1510000.0,0.000252706,0.0,3401,24300.0,2430.0,addition,N/A,Q1 2019,HEALTH CARE,13F,09/30/2020,,91.38
Arclight clean transition corp.,ACTCU,"",150000.0,1508000.0,0.000252372,,3402,150000.0,,new,0.6000000,Q3 2020,FINANCE,13F,09/30/2020,10.04,30.34
Azul sa adr,AZUL,"",118471.0,1505000.0,0.00025187,,3403,118471.0,,new,0.1039142,Q2 2017,TRANSPORTS,13F,09/30/2020,13.16,21.23
Lennar corp. class b,LEN.B,"",23859.0,1502000.0,0.000251368,0.0,3404,20054.0,527.043364,addition,0.0634191,Q2 2003,CONSUMER DISCRETIONARY,13F,09/30/2020,62.5294,61.82
Ternium s.a. adr,TX,"",80996.0,1501000.0,0.0002512,0.0002,3405,16123.0,24.853175,addition,0.0412597,Q4 2015,MATERIALS,13F,09/30/2020,18.0451,30.45
Clearwater paper corp,CLW,"",41299.0,1501000.0,0.0002512,0.0001,3406,27764.0,205.127447,addition,0.2491908,Q4 2015,MATERIALS,13F,09/30/2020,32.847,40.19
