Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
American national bankshares inc,AMNB,"",765321.0,16011000.0,0.000588906,0.0008,2982,-4966.0,-0.644695,reduction,6.9757318,Q2 2012,FINANCE,13F,09/30/2020,37.09,27.81
Anavex life sciences corp,AVXL,"",3518845.0,16010000.0,0.000588869,0.0007,2983,-40855.0,-1.147709,reduction,5.2549128,Q2 2016,HEALTH CARE,13F,09/30/2020,3.59,5.82
Eros intl plc,ESGC,"",7237163.0,15993000.0,0.000588244,0.0005,2984,3653762.0,101.963526,addition,2.0259106,Q2 2014,COMMUNICATIONS,13F,09/30/2020,3.844,2.11
Solaris oilfield infrastructure inc,SOI,"",2511962.0,15925000.0,0.000585743,0.0007,2985,73660.0,3.020955,addition,8.4728688,Q2 2017,ENERGY,13F,09/30/2020,13.756,10.36
Aspen aerogels inc,ASPN,"",1453094.0,15912000.0,0.000585265,0.0004,2986,61031.0,4.384212,addition,5.4082862,Q2 2016,ENERGY,13F,09/30/2020,6.1217,20.3
Citizens & northern corp,CZNC,"",976052.0,15851000.0,0.000583021,0.0008,2987,-7360.0,-0.748415,reduction,6.1424186,Q2 2011,FINANCE,13F,09/30/2020,23.4,20.49
Ovid therapeutics inc,OVID,"",2759691.0,15841000.0,0.000582653,0.0009,2988,-154416.0,-5.298913,reduction,4.3504080,Q2 2017,HEALTH CARE,13F,09/30/2020,7.06,2.47
Costamare inc,CMRE,"",2607740.0,15830000.0,0.000582249,0.0006,2989,23327.0,0.902603,addition,2.1463858,Q2 2016,ENERGY,13F,09/30/2020,6.7736,8.96
Chiasma inc,CHMA,"",3664701.0,15759000.0,0.000579637,0.0006,2990,663778.0,22.119128,addition,6.3398640,Q1 2017,HEALTH CARE,13F,09/30/2020,5.7248,3.92
Lawson products  inc.,LAWS,"",383514.0,15736000.0,0.000578791,0.0005,2991,-4710.0,-1.213217,reduction,4.2469558,Q1 2016,INDUSTRIALS,13F,09/30/2020,23.11,48.04
Cellular biomedicine group inc,CBMG,"",857334.0,15724000.0,0.00057835,0.0005,2992,-1256.0,-0.146286,reduction,4.4015396,Q2 2015,HEALTH CARE,13F,09/30/2020,17.71,18.11
Amarin corp. adr,AMRN,"",3726154.0,15687000.0,0.000576989,0.001,2993,-27949.0,-0.744492,reduction,0.9583005,Q1 2017,HEALTH CARE,13F,09/30/2020,4.07,6.07
Astronics corp.,ATRO,"",2030626.0,15676000.0,0.000576584,0.0009,2994,-71908.0,-3.420064,reduction,8.4866027,Q2 2011,INDUSTRIALS,13F,09/30/2020,21.99,14.14
Pacific ethanol inc.,PEIX,"",2143504.0,15669000.0,0.000576327,0.0001,2995,-1357361.0,-38.772161,reduction,2.9638965,Q2 2014,ENERGY,13F,09/30/2020,3.88,6.92
Sohucom ltd ads,SOHU,"",787780.0,15645000.0,0.000575444,0.0003,2996,-135884.0,-14.71141,reduction,2.0061271,Q3 2015,COMMUNICATIONS,13F,09/30/2020,33.04,16.43
Old second bancorp inc,OSBC,"",2085775.0,15632000.0,0.000574966,0.0007,2997,-57627.0,-2.688576,reduction,7.1053430,Q1 2016,FINANCE,13F,09/30/2020,11.38,10.84
Gold resource corp,GORO,"",4583769.0,15632000.0,0.000574966,0.0007,2998,157592.0,3.560454,addition,6.3782434,Q2 2016,MATERIALS,13F,09/30/2020,4.4239,2.65
Ceco environmental corp,CECE,"",2143676.0,15627000.0,0.000574782,0.0006,2999,-70398.0,-3.179569,reduction,6.0377149,Q2 2014,INDUSTRIALS,13F,09/30/2020,9.7,7.63
Regional management corp,RM,"",937031.0,15612000.0,0.000574231,0.0007,3000,8431.0,0.907926,addition,8.2661353,Q1 2016,FINANCE,13F,09/30/2020,21.0898,31.61
Ishares s&p conservative allocation fund,AOK,"",419895.0,15607000.0,0.000574047,0.0006,3001,-1582.0,-0.375347,reduction,No Data,Q1 2017,FINANCE,13F,09/30/2020,33.82,38.82
Eastman kodak co,KODK,"",1764716.0,15565000.0,0.000572502,0.0001,3002,591025.0,50.356099,addition,2.2869880,Q2 2014,INFORMATION TECHNOLOGY,13F,09/30/2020,6.5853,8.14
First bancorp inc (me),FNLC,"",737037.0,15536000.0,0.000571435,0.0006,3003,-2140.0,-0.289511,reduction,6.7323690,Q1 2016,FINANCE,13F,09/30/2020,27.32,27.2
Hf foods group inc,HFFG,"",2349392.0,15530000.0,0.000571214,0.0009,3004,-44344.0,-1.852502,reduction,N/A,Q2 2019, ,13F,09/30/2020,,
Agile therapeutics inc,AGRX,"",5104426.0,15517000.0,0.000570736,0.0006,3005,-32747.0,-0.637452,reduction,5.8379929,Q1 2016,HEALTH CARE,13F,09/30/2020,2.68,2.81
Bridgewater bancshares inc,BWB,"",1633892.0,15505000.0,0.000570295,0.0007,3006,-405.0,-0.024781,reduction,5.7771974,Q2 2018,FINANCE,13F,09/30/2020,11.62,13.35
Kraneshares csi china internet etf,KWEB,"",226899.0,15470000.0,0.000569008,0.0006,3007,-8430.0,-3.582219,reduction,No Data,Q1 2020,FINANCE,13F,09/30/2020,45.27,80.78
Village super market inc.  class a,VLGEA,"",627147.0,15433000.0,0.000567647,0.0007,3008,-2188.0,-0.347669,reduction,6.1113002,Q1 2016,CONSUMER STAPLES,13F,09/30/2020,26.57,23.17
Genasys inc,GNSS,"",2509052.0,15430000.0,0.000567536,0.0005,3009,53237.0,2.167794,addition,7.4746593,Q1 2017,INFORMATION TECHNOLOGY,13F,09/30/2020,3.243,7.13
Lf capital acquisition corp,LSEA,"",1458000.0,15367000.0,0.000565219,0.0001,3010,1215000.0,500.0,addition,14.0293859,Q2 2018,FINANCE,13F,09/30/2020,10.3883,9.55
Limoneira co.,LMNR,"",1073531.0,15351000.0,0.000564631,0.0006,3011,-31167.0,-2.821314,reduction,6.0257896,Q2 2011,CONSUMER STAPLES,13F,09/30/2020,22.63,15.38
Gerdau sa adr,GGB,"",4143954.0,15332000.0,0.000563932,0.001,3012,-4199937.0,-50.335473,reduction,0.2435956,Q1 2012,MATERIALS,13F,09/30/2020,3.41,4.87
Rev group inc,REVG,"",1940372.0,15310000.0,0.000563123,0.0005,3013,-45895.0,-2.310616,reduction,3.0507634,Q1 2017,INDUSTRIALS,13F,09/30/2020,26.35,9.13
Ishares north american tech-software etf,IGV,"",48950.0,15230000.0,0.00056018,,3014,48950.0,,new,No Data,Q3 2020,INFORMATION TECHNOLOGY,13F,09/30/2020,311.12,347.89
Alerus financial corp,ALRS,"",774953.0,15189000.0,0.000558672,0.0006,3015,35852.0,4.850758,addition,4.5261021,Q4 2019,FINANCE,13F,09/30/2020,19.9624,29.01
Macro bank inc adr,BMA,"",1061245.0,15176000.0,0.000558194,0.0008,3016,-1297.0,-0.122066,reduction,1.6607903,Q1 2014,FINANCE,13F,09/30/2020,78.68,14.0
Ishares international developed real estate etf,IFGL,"",630608.0,15096000.0,0.000555251,0.0006,3017,-24505.0,-3.740576,reduction,No Data,Q4 2009,REAL ESTATE,13F,09/30/2020,24.22,26.89
Superior group of companies  inc.,SGC,"",648690.0,15069000.0,0.000554258,0.0004,3018,-33443.0,-4.90271,reduction,4.2027083,Q1 2016,CONSUMER DISCRETIONARY,13F,09/30/2020,18.35,24.21
Liberty braves group series a,BATRA,"",720986.0,15055000.0,0.000553743,0.0006,3019,-45092.0,-5.886085,reduction,6.9912296,Q2 2016,COMMUNICATIONS,13F,09/30/2020,23.88,25.75
Franks international n.v.,FI,"",9768137.0,15041000.0,0.000553228,0.0009,3020,32245.0,0.331197,addition,4.3160978,Q4 2013,ENERGY,13F,09/30/2020,6.4238,3.17
Greenlight capital re  ltd.,GLRE,"",2234226.0,15037000.0,0.000553081,0.0006,3021,-156157.0,-6.532719,reduction,7.7218128,Q4 2009,FINANCE,13F,09/30/2020,19.39,8.04
Forterra inc,FRTA,"",1271385.0,15029000.0,0.000552787,0.0006,3022,-146674.0,-10.343293,reduction,1.9359128,Q4 2016,MATERIALS,13F,09/30/2020,13.33,19.54
Radiant logistics inc,RLGT,"",2920727.0,15013000.0,0.000552198,0.0005,3023,-7423.0,-0.253505,reduction,5.8790722,Q1 2016,TRANSPORTS,13F,09/30/2020,5.06,6.03
Clear channel outdoor holdings inc,CCO,"",15005075.0,15005000.0,0.000551904,0.0006,3024,1620.0,0.010798,addition,3.2111807,Q4 2009,COMMUNICATIONS,13F,09/30/2020,3.4497,1.43
Nn inc,NNBR,"",2903324.0,14981000.0,0.000551021,0.0006,3025,-165102.0,-5.380674,reduction,6.7945689,Q2 2011,MATERIALS,13F,09/30/2020,17.83,6.09
Nxp semiconductors n.v.,NXPI,CALL,120000.0,14977000.0,0.000550874,0.0027,3026,-470000.0,-79.661017,reduction,N/A,Q2 2018,INFORMATION TECHNOLOGY,13F,09/30/2020,,172.22
Hca healthcare inc,HCA,PUT,120000.0,14962000.0,0.000550323,,3027,120000.0,,new,N/A,Q3 2020,HEALTH CARE,13F,09/30/2020,,168.77
Titan international  inc.,TWI,"",5428429.0,14928179.75,0.000549079,0.0006,3028,-112415.0,-2.028843,reduction,8.8444054,,INDUSTRIALS,13G,10/31/2020,,7.22
Verastem inc,VSTM,"",12337965.0,14928000.0,0.000549072,0.0008,3029,1256944.0,11.343215,addition,7.2672692,Q1 2015,HEALTH CARE,13F,09/30/2020,2.1979,2.45
Medicinova inc,MNOV,"",2842224.0,14894000.0,0.000547821,0.0006,3030,-21451.0,-0.749072,reduction,6.3262372,Q2 2016,HEALTH CARE,13F,09/30/2020,7.45,5.67
Spdr portfolio short term treasury etf,SPTS,"",484521.0,14875000.0,0.000547123,0.0006,3031,0.0,0.0,,No Data,Q3 2019,FINANCE,13F,09/30/2020,29.99,30.68
Noodles & co,NDLS,"",2163023.0,14860000.0,0.000546571,0.0005,3032,-64716.0,-2.905008,reduction,4.8747492,Q2 2014,CONSUMER DISCRETIONARY,13F,09/30/2020,7.44,8.82
Oppenheimer holdings  inc.,OPY,"",662706.0,14793000.0,0.000544107,0.0006,3033,-35506.0,-5.085275,reduction,5.3470716,Q2 2011,FINANCE,13F,09/30/2020,20.45,32.58
Lsi industries inc,LYTS,"",2191651.0,14793000.0,0.000544107,0.0006,3034,47884.0,2.233638,addition,8.3157358,Q2 2011,INDUSTRIALS,13F,09/30/2020,7.7379,8.72
Vaneck vect gold miners etf,GDX,"",376677.0,14751000.0,0.000542562,0.0007,3035,-72950.0,-16.224559,reduction,No Data,Q3 2019,FINANCE,13F,09/30/2020,28.33,34.51
Civista bancshares inc,CIVB,"",1172888.0,14685000.0,0.000540134,0.0007,3036,5578.0,0.477851,addition,7.3700845,Q1 2017,FINANCE,13F,09/30/2020,21.3279,18.73
Nantkwest inc,NK,"",2106648.0,14609000.0,0.000537339,0.001,3037,53602.0,2.610852,addition,1.9398848,Q1 2016,HEALTH CARE,13F,09/30/2020,9.5517,17.25
Amerant bancorp inc,AMTB,"",1569036.0,14608000.0,0.000537302,0.0009,3038,-12489.0,-0.789681,reduction,5.4369313,Q2 2019,FINANCE,13F,09/30/2020,19.58,15.17
Bluerock residential growth reit inc,BRG,"",1919753.0,14552000.0,0.000535242,0.0006,3039,26921.0,1.42226,addition,8.0760024,Q1 2016,REAL ESTATE,13F,09/30/2020,11.6619,11.84
360 digitech inc,QFIN,"",1210177.0,14449000.0,0.000531454,0.0005,3040,144093.0,13.516102,addition,0.7955852,Q2 2019,FINANCE,13F,09/30/2020,10.5657,14.26
Business first bancshares inc,BFST,"",962269.0,14433000.0,0.000530865,0.0004,3041,261267.0,37.270507,addition,4.6560118,Q2 2018,FINANCE,13F,09/30/2020,22.8094,21.3
Southern missouri bancorp inc,SMBC,"",611885.0,14429000.0,0.000530718,0.0005,3042,117968.0,23.884175,addition,6.7098878,Q2 2016,FINANCE,13F,09/30/2020,33.1373,32.28
Enbridge  inc. (interprovincial pipe line system - ipl energy),ENB,"",492024.0,14367000.0,0.000528438,0.0007,3043,-63769.0,-11.473516,reduction,0.0242948,Q1 2017,ENERGY,13F,09/30/2020,38.53,35.26
Heritage-crystal clean inc,HCCI,"",1071108.0,14299000.0,0.000525937,0.0007,3044,8019.0,0.754311,addition,4.4642482,Q2 2012,INDUSTRIALS,13F,09/30/2020,18.1835,22.27
Republic first bancorp. inc.,FRBK,"",7217986.0,14291000.0,0.000525642,0.0007,3045,-69067.0,-0.947804,reduction,12.2630194,Q2 2016,FINANCE,13F,09/30/2020,5.57,2.94
Ishares edge msci multifactor usa small-cap etf,SMLF,"",383377.0,14288000.0,0.000525532,0.0003,3046,146651.0,61.94968,addition,No Data,Q1 2017,FINANCE,13F,09/30/2020,36.4364,48.87
Veritone inc,VERI,"",1559766.0,14288000.0,0.000525532,0.0009,3047,-13403.0,-0.851975,reduction,4.9325566,Q2 2017,COMMUNICATIONS,13F,09/30/2020,14.12,38.69
Cherry hill mortgage investment corp,CHMI,"",1585566.0,14238000.0,0.000523693,0.0006,3048,22641.0,1.44863,addition,9.2848813,Q1 2017,REAL ESTATE,13F,09/30/2020,17.2403,8.8
Century bancorp  inc. class a (ma),CNBKA,"",216345.0,14223000.0,0.000523141,0.0007,3049,-2115.0,-0.968141,reduction,5.9183924,Q1 2016,FINANCE,13F,09/30/2020,69.37,79.75
Qualcomm inc.,QCOM,CALL,120000.0,14122000.0,0.000519426,,3050,120000.0,,new,N/A,Q3 2020,INFORMATION TECHNOLOGY,13F,09/30/2020,,157.09
Silvergate capital corp.,SI,"",978208.0,14086000.0,0.000518102,0.0005,3051,110672.0,12.75705,addition,5.2377615,Q4 2019,FINANCE,13F,09/30/2020,15.2337,68.04
Fanhua inc adr,FANH,"",840059.0,14071000.0,0.00051755,0.0007,3052,-17415.0,-2.030965,reduction,1.5645133,Q4 2017,FINANCE,13F,09/30/2020,28.12,13.53
Brf brasil foods s.asa adr,BRFS,"",4281896.0,14045000.0,0.000516594,0.0007,3053,138354.0,3.339027,addition,0.5301298,Q1 2012,CONSUMER STAPLES,13F,09/30/2020,7.4024,3.99
Boston omaha corp,BOMN,"",876063.0,14018000.0,0.000515601,0.0005,3054,46693.0,5.629936,addition,3.3468746,Q1 2018,COMMUNICATIONS,13F,09/30/2020,21.027,25.35
Ishares msci brazil capped etf,EWZ,CALL,506700.0,14016000.0,0.000515527,0.0006,3055,2600.0,0.515771,addition,No Data,Q4 2019,FINANCE,13F,09/30/2020,,36.89
Sculptor capital management ord shs class a,SCU,"",1193326.0,14010000.0,0.000515307,0.0006,3056,-24256.0,-1.992145,reduction,N/A,Q3 2019, ,13F,09/30/2020,,
Hudson ltd,HUD,"",1842576.0,14004000.0,0.000515086,0.0004,3057,-162678.0,-8.112588,reduction,N/A,Q1 2018,TRANSPORTS,13F,09/30/2020,15.77,
Lands end inc,LE,"",1073500.0,13986000.0,0.000514424,0.0003,3058,45390.0,4.414897,addition,3.2921614,Q2 2014,CONSUMER DISCRETIONARY,13F,09/30/2020,18.4124,28.03
Investors title co.,ITIC,"",107365.0,13964000.0,0.000513615,0.0005,3059,2386.0,2.272836,addition,5.6734504,Q2 2016,FINANCE,13F,09/30/2020,158.8262,148.36
Donegal group inc,DGICA,"",987928.0,13900000.0,0.000511261,0.0005,3060,45210.0,4.795708,addition,4.0831587,Q1 2016,FINANCE,13F,09/30/2020,17.0377,14.2
Ishares j.p. morgan em local currency bond etf-ishares j.p. morgan em local currency bond etf,LEMB,"",330345.0,13818000.0,0.000508245,0.0005,3061,27143.0,8.952118,addition,No Data,Q3 2015,FINANCE,13F,09/30/2020,44.7671,44.79
Entercom communications corp.,ETM,"",8559202.0,13780000.0,0.000506847,0.0005,3062,-491526.0,-5.43079,reduction,6.3903268,Q2 2011,COMMUNICATIONS,13F,09/30/2020,10.67,3.35
Mgm growth properties llc,MGP,"",489927.0,13707000.0,0.000504162,0.0005,3063,43638.0,9.777969,addition,0.3726944,Q2 2016,REAL ESTATE,13F,09/30/2020,30.4122,30.68
Cnb financial corp. (pa),CCNE,"",919534.0,13675000.0,0.000502985,0.0006,3064,49767.0,5.721877,addition,5.4626815,Q2 2011,FINANCE,13F,09/30/2020,23.8085,23.52
Splunk inc,SPLK,PRN,9630000.0,13580000.0,0.000499491,0.0005,3065,550000.0,6.057269,addition,N/A,Q3 2019,INFORMATION TECHNOLOGY,13F,09/30/2020,,169.97
Tillys inc,TLYS,"",2243225.0,13527000.0,0.000497541,0.0004,3066,415170.0,22.711023,addition,9.9810504,Q1 2016,CONSUMER DISCRETIONARY,13F,09/30/2020,9.143,10.44
Tribune publishing co,TPCO,"",1159262.0,13518000.0,0.00049721,0.0005,3067,-93184.0,-7.440161,reduction,3.1732040,Q2 2015,COMMUNICATIONS,13F,09/30/2020,13.42,15.03
Bankfinancial corp,BFIN,"",1532654.0,13456702.12,0.000494956,0.0004,3068,190539.0,14.196921,addition,10.3693429,,FINANCE,13G,12/31/2020,,9.52
Gol linhas aereas inteligentes s.a. adr,GOL,"",2194796.0,13388000.0,0.000492429,0.0007,3069,-557784.0,-20.264043,reduction,1.2399616,Q1 2019,TRANSPORTS,13F,09/30/2020,11.76,8.83
Ishares edge msci intl quality factor etf,IQLT,"",427098.0,13381000.0,0.000492171,0.001,3070,-441519.0,-50.830113,reduction,No Data,Q3 2019,FINANCE,13F,09/30/2020,31.74,36.14
Netstreit corp.,NTST,"",729903.0,13328000.0,0.000490222,,3071,729903.0,,new,2.6087366,Q3 2020,REAL ESTATE,13F,09/30/2020,18.26,17.3
Energizer holdings inc  7.50% series a mandatory convertible cumulative preferred,ENR+A,"",159665.0,13289000.0,0.000488787,0.0006,3072,2937.0,1.873947,addition,7.4047536,Q1 2019,CONSUMER STAPLES,13F,09/30/2020,97.1197,99.0
Deerfield healthcare technology acquisitions corp.,DFHTU,"",1250000.0,13288000.0,0.000488751,,3073,1250000.0,,new,10.0000000,Q3 2020,FINANCE,13F,09/30/2020,10.63,16.4
Golub capital bdc inc,GBDC,"",1002585.0,13274000.0,0.000488236,0.0002,3074,629164.0,168.486507,addition,0.5994188,Q1 2017,FINANCE,13F,09/30/2020,14.9608,14.51
Ecopetrol s.a. adr,EC,"",1347478.0,13258000.0,0.000487647,0.0009,3075,-574893.0,-29.905414,reduction,0.0655441,Q1 2011,ENERGY,13F,09/30/2020,16.51,13.87
Southwest airlines co.,LUV,PUT,351500.0,13185000.0,0.000484962,0.0009,3076,-327500.0,-48.232695,reduction,N/A,Q1 2020,TRANSPORTS,13F,09/30/2020,,46.66
Hbt financial  inc.,HBT,"",1174480.0,13179000.0,0.000484741,0.0006,3077,-5212.0,-0.44181,reduction,4.2774772,Q4 2019,FINANCE,13F,09/30/2020,16.74,15.6
Inozyme pharma  inc.,INZY,"",500934.0,13169000.0,0.000484374,,3078,500934.0,,new,2.1432308,Q3 2020,HEALTH CARE,13F,09/30/2020,26.29,27.9
W&t offshore inc,WTI,"",7303472.0,13147000.0,0.000483564,0.0006,3079,404367.0,5.861152,addition,5.1513321,Q4 2009,ENERGY,13F,09/30/2020,2.9713,2.4
Berry corporation (bry),BRY,"",4146342.0,13143000.0,0.000483417,0.0008,3080,-94531.0,-2.229046,reduction,5.1875097,Q3 2018,ENERGY,13F,09/30/2020,12.38,4.71
Vanguard total international bond index fund-etf shares,BNDX,"",225402.0,13114000.0,0.000482351,0.0005,3081,-36.0,-0.015969,reduction,No Data,Q2 2015,FINANCE,13F,09/30/2020,53.73,58.34
Peoples financial services corp,PFIS,"",376276.0,13079000.0,0.000481063,0.0006,3082,-8041.0,-2.092283,reduction,5.2095283,Q2 2014,FINANCE,13F,09/30/2020,42.51,39.57
Adma biologics inc,ADMA,"",5471876.0,13077000.0,0.00048099,0.0007,3083,-250061.0,-4.370216,reduction,5.7874022,Q1 2017,HEALTH CARE,13F,09/30/2020,3.82,2.06
Metropolitan bank holding corp,MCB,"",466220.0,13054000.0,0.000480144,0.0006,3084,-4622.0,-0.981646,reduction,5.6230268,Q4 2017,FINANCE,13F,09/30/2020,44.94,39.03
American outdoor brands  inc.,AOUT,"",1001277.0,13046000.0,0.00047985,,3085,1001277.0,,new,7.1515525,Q3 2020,INDUSTRIALS,13F,09/30/2020,13.03,19.73
Ishares msci netherlands etf,EWN,"",373475.0,13008000.0,0.000478452,0.0006,3086,-103435.0,-21.688579,reduction,No Data,Q1 2017,FINANCE,13F,09/30/2020,27.12,42.78
Falcon capital acquisition corp.,FCACU,"",1263839.0,13005000.0,0.000478342,,3087,1263839.0,,new,4.2127967,Q3 2020,FINANCE,13F,09/30/2020,10.29,11.69
Ishares russell mid-cap etf,IWR,"",226179.0,12978000.0,0.000477348,0.0008,3088,-140534.0,-38.322612,reduction,No Data,Q4 2015,FINANCE,13F,09/30/2020,42.95,70.74
Ishares edge msci intl momentum factor etf,IMTM,"",380388.0,12926000.0,0.000475436,0.0002,3089,200116.0,111.00781,addition,No Data,Q1 2019,FINANCE,13F,09/30/2020,30.6531,37.97
Diamond s shipping inc,DSSI,"",1880155.0,12917000.0,0.000475105,0.0006,3090,-1213.0,-0.064474,reduction,4.6491776,Q1 2019,TRANSPORTS,13F,09/30/2020,12.97,7.18
Craft brewery alliance  inc.,BREW,"",779840.0,12875000.0,0.00047356,0.0005,3091,-11550.0,-1.459457,reduction,N/A,Q1 2016,CONSUMER STAPLES,13F,09/30/2020,14.44,
Contura energy inc,CTRA,"",1758204.0,12870000.0,0.000473376,0.0002,3092,-34639.0,-1.932071,reduction,9.6030343,Q4 2018,ENERGY,13F,09/30/2020,43.91,14.02
Aspen group inc,ASPU,"",1142362.0,12761000.0,0.000469367,0.0004,3093,54426.0,5.002684,addition,4.6730744,Q2 2018,INDUSTRIALS,13F,09/30/2020,8.7701,9.79
Farmland partners inc,FPI,"",1914430.0,12750000.0,0.000468962,0.0005,3094,1482.0,0.077472,addition,6.5311555,Q2 2016,REAL ESTATE,13F,09/30/2020,10.4271,10.28
Guaranty bancshares inc,GNTY,"",508827.0,12665000.0,0.000465836,0.0005,3095,-7559.0,-1.463827,reduction,4.6368119,Q2 2017,FINANCE,13F,09/30/2020,32.2,32.05
Greif inc. class b,GEF.B,"",320588.0,12658000.0,0.000465578,0.0005,3096,15392.0,5.043316,addition,1.4567067,Q2 2016,MATERIALS,13F,09/30/2020,60.4999,51.61
New fortress energy llc,NFE,"",286185.0,12595000.0,0.000463261,0.0,3097,285083.0,25869.600726,addition,N/A,Q1 2020,ENERGY,13F,09/30/2020,43.8782,48.98
Metrocity bankshares  inc.,MCBS,"",955770.0,12588000.0,0.000463004,0.0006,3098,-20830.0,-2.13291,reduction,3.7227059,Q4 2019,FINANCE,13F,09/30/2020,16.78,14.94
Rbb bancorp,RBB,"",1108216.0,12567000.0,0.000462231,0.0006,3099,-10203.0,-0.91227,reduction,5.6200151,Q3 2017,FINANCE,13F,09/30/2020,24.72,17.98
Ishares nasdaq biotechnology index fund,IBB,"",92603.0,12539000.0,0.000461201,0.0005,3100,-1915.0,-2.026069,reduction,No Data,Q4 2019,HEALTH CARE,13F,09/30/2020,136.69,161.71
Fs kkr cap corp,FSK,"",788517.0,12506000.0,0.000459988,0.0004,3101,41012.0,5.486518,addition,0.6371547,Q1 2017,FINANCE,13F,09/30/2020,363.895,17.3
Protective insurance class b,PTVCB,"",949856.0,12471000.0,0.0004587,0.0006,3102,-117.0,-0.012316,reduction,8.1445197,Q2 2011,FINANCE,13F,09/30/2020,23.47,14.27
Icad inc.,ICAD,"",1408189.0,12406000.0,0.000456309,0.0006,3103,26053.0,1.884981,addition,6.1243977,Q1 2017,HEALTH CARE,13F,09/30/2020,8.4665,13.04
Rocky brands inc.,RCKY,"",496460.0,12328000.0,0.000453441,0.0004,3104,-33485.0,-6.31858,reduction,6.8548806,Q1 2017,CONSUMER DISCRETIONARY,13F,09/30/2020,23.33,31.4
Orion energy systems inc,OESX,"",1624687.0,12300000.0,0.000452411,0.0002,3105,384122.0,30.963472,addition,5.2894161,Q1 2017,INDUSTRIALS,13F,09/30/2020,4.3783,10.47
Western new england bancorp,WNEB,"",2182023.0,12285000.0,0.000451859,0.0005,3106,60032.0,2.829041,addition,8.5478356,Q3 2016,FINANCE,13F,09/30/2020,10.366,6.72
Aspira womens health inc,VRML,"",3978734.0,12275000.0,0.000451491,0.0004,3107,1540412.0,63.175085,addition,3.8225512,Q1 2017,HEALTH CARE,13F,09/30/2020,3.47,6.24
Houghton mifflin harcourt co,HMHC,"",7075034.0,12240000.0,0.000450204,0.0005,3108,-204852.0,-2.813945,reduction,5.6217939,Q1 2014,CONSUMER DISCRETIONARY,13F,09/30/2020,9.75,4.03
Delta air lines inc.,DAL,PUT,400000.0,12232000.0,0.00044991,0.0002,3109,205000.0,105.128205,addition,N/A,Q2 2020,TRANSPORTS,13F,09/30/2020,,39.98
Paysign ord shs,PAYS,"",2150227.0,12213000.0,0.000449211,0.0009,3110,-52945.0,-2.403126,reduction,N/A,Q2 2019, ,13F,09/30/2020,,
On semiconductor corp,ON,PRN,9888000.0,12175000.0,0.000447813,0.0004,3111,350000.0,3.669532,addition,N/A,Q1 2014,INFORMATION TECHNOLOGY,13F,09/30/2020,,36.71
Southern national bancorp virginia inc,SONA,"",1399069.0,12144000.0,0.000446673,0.0005,3112,78811.0,5.969364,addition,5.7412749,Q2 2016,FINANCE,13F,09/30/2020,15.7764,12.7
Uranium energy corp,UEC,"",12170415.0,12131000.0,0.000446195,0.0004,3113,-111442.0,-0.907371,reduction,6.1139766,Q1 2017,MATERIALS,13F,09/30/2020,1.49,1.7
Niu technologies,NIU,"",630821.0,12113000.0,0.000445533,0.0003,3114,150020.0,31.202098,addition,0.9686234,Q2 2020,CONSUMER DISCRETIONARY,13F,09/30/2020,16.761,37.99
Odonate therapeutics inc,ODT,"",901464.0,12107000.0,0.000445312,0.0015,3115,2627.0,0.292267,addition,2.3389369,Q1 2018,HEALTH CARE,13F,09/30/2020,28.8749,19.99
Iteris inc,ITI,"",2950668.0,12099000.0,0.000445018,0.0005,3116,97665.0,3.423235,addition,7.1662804,Q1 2017,INFORMATION TECHNOLOGY,13F,09/30/2020,5.6374,7.3
National cinemedia inc,NCMI,"",4441854.0,12060000.0,0.000443583,0.0006,3117,-421743.0,-8.671422,reduction,5.5815771,Q4 2009,INDUSTRIALS,13F,09/30/2020,10.94,3.68
Spero therapeutics inc,SPRO,"",1077162.0,12020000.0,0.000442112,0.0005,3118,126906.0,13.354928,addition,3.9605918,Q4 2017,HEALTH CARE,13F,09/30/2020,11.2835,16.45
Magenta therapeutics inc,MGTA,"",1767412.0,12018000.0,0.000442038,0.0005,3119,165994.0,10.365439,addition,3.6588608,Q2 2018,HEALTH CARE,13F,09/30/2020,12.3815,8.39
Main street capital corp,MAIN,"",405657.0,11995000.0,0.000441192,0.0005,3120,42156.0,11.597217,addition,0.6121044,Q1 2017,FINANCE,13F,09/30/2020,37.7333,32.33
Genetron holdings ltd ads,GTH,"",1002280.0,11967000.0,0.000440162,0.0005,3121,-9464.0,-0.935414,reduction,1.1342882,Q2 2020,HEALTH CARE,13F,09/30/2020,12.07,20.09
Reliant bancorp inc,RBNC,"",821008.0,11905000.0,0.000437882,0.0006,3122,-32653.0,-3.825055,reduction,5.0375771,Q1 2017,INDUSTRIALS,13F,09/30/2020,22.12,20.93
