Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
Alico inc,ALCO,"",337878.0,9670000.0,0.000356195,0.0004,3232,-3712.0,-1.086683,reduction,4.5100660,Q1 2016,CONSUMER STAPLES,13F,09/30/2020,28.22,31.45
Kezar life sciences inc,KZR,"",1994302.0,9652000.0,0.000355532,0.0004,3233,-66596.0,-3.231407,reduction,4.3114185,Q2 2018,HEALTH CARE,13F,09/30/2020,9.32,5.57
Fidelity d & d bancorp inc,FDBC,"",197483.0,9619000.0,0.000354316,0.0004,3234,1486.0,0.758175,addition,3.9673145,Q2 2018,FINANCE,13F,09/30/2020,58.4363,64.31
Chimerix inc,CMRX,"",3841708.0,9567000.0,0.000352401,0.0005,3235,-31499.0,-0.813254,reduction,6.1763562,Q2 2013,HEALTH CARE,13F,09/30/2020,5.28,4.94
Escalade inc,ESCA,"",523017.0,9565000.0,0.000352327,0.0003,3236,-17415.0,-3.222422,reduction,3.6952986,Q1 2016,CONSUMER DISCRETIONARY,13F,09/30/2020,12.86,21.69
Lcnb corp.,LCNB,"",697187.0,9517000.0,0.000350559,0.0005,3237,-16655.0,-2.333149,reduction,5.3728655,Q2 2016,FINANCE,13F,09/30/2020,21.5,14.6
Stereotaxis inc,STXS,"",2651653.0,9494000.0,0.000349712,0.0005,3238,-18631.0,-0.697716,reduction,3.6196068,Q4 2019,HEALTH CARE,13F,09/30/2020,4.48,5.14
Ellington residential mortgage reit,EARN,"",855381.0,9494000.0,0.000349712,0.0003,3239,43121.0,5.308768,addition,6.9432440,Q1 2017,REAL ESTATE,13F,09/30/2020,11.3659,12.64
Vanguard ftse emerging markets etf,VWO,"",218970.0,9469000.0,0.000348791,0.0011,3240,-455424.0,-67.53085,reduction,No Data,Q2 2015,FINANCE,13F,09/30/2020,37.18,48.92
Arcos dorados holdings inc,ARCO,"",2299603.0,9428000.0,0.000347281,0.0004,3241,14525.0,0.635646,addition,1.1095067,Q3 2015,CONSUMER DISCRETIONARY,13F,09/30/2020,7.4288,5.0
Home bancorp inc. (la),HBCP,"",390072.0,9419000.0,0.000346949,0.0004,3242,-24795.0,-5.976614,reduction,4.3555992,Q2 2016,FINANCE,13F,09/30/2020,37.6,28.75
Hercules capital inc,HTGC,"",812601.0,9402000.0,0.000346323,0.0003,3243,154909.0,23.553426,addition,No Data,Q1 2017,FINANCE,13F,09/30/2020,13.3749,14.13
Ishares msci switzerland capped etf,EWL,"",228847.0,9399000.0,0.000346213,0.0018,3244,-936755.0,-80.366626,reduction,No Data,Q4 2014,FINANCE,13F,09/30/2020,37.72,43.73
Infusystems holdings inc,INFU,"",732932.0,9397000.0,0.000346139,0.0003,3245,34632.0,4.959473,addition,3.6287691,Q1 2017,HEALTH CARE,13F,09/30/2020,10.9526,18.99
Summit financial group inc,SMMF,"",633704.0,9384000.0,0.00034566,0.0004,3246,2618.0,0.41484,addition,4.8833061,Q2 2016,FINANCE,13F,09/30/2020,22.6077,22.25
Dyadic international inc,DYAI,"",1237689.0,9370000.0,0.000345145,0.0004,3247,-10589.0,-0.848289,reduction,4.5036094,Q2 2019,HEALTH CARE,13F,09/30/2020,8.54,5.57
The exone co,XONE,"",765989.0,9361000.0,0.000344813,0.0003,3248,9451.0,1.249243,addition,4.0429763,Q2 2013,COMMUNICATIONS,13F,09/30/2020,9.099,10.85
Overseas shipholding group inc,OSG,"",4371098.0,9355000.0,0.000344592,0.0003,3249,-47141.0,-1.066964,reduction,5.0628342,Q2 2016,TRANSPORTS,13F,09/30/2020,3.27,2.25
Unity biotechnology inc,UBX,"",2702625.0,9351000.0,0.000344445,0.001,3250,-189727.0,-6.55961,reduction,5.1933591,Q2 2018,HEALTH CARE,13F,09/30/2020,13.31,5.57
United airlines holdings inc,UAL,PUT,268500.0,9331000.0,0.000343708,0.0,3251,253500.0,1690.0,addition,N/A,Q2 2020,TRANSPORTS,13F,09/30/2020,,43.26
Immunic inc,IMUX,"",501224.0,9307000.0,0.000342824,0.0001,3252,292185.0,139.775353,addition,2.4192286,Q2 2019,HEALTH CARE,13F,09/30/2020,15.7715,16.97
Safeguard scientifics inc.,SFE,"",1693454.0,9280000.0,0.000341829,0.0005,3253,4498.0,0.266318,addition,8.1483975,Q4 2010,INFORMATION TECHNOLOGY,13F,09/30/2020,11.9428,6.3
Duluth holdings inc class b,DLTH,"",759041.0,9276000.0,0.000341682,0.0003,3254,-162723.0,-17.653434,reduction,2.3129753,Q1 2016,CONSUMER DISCRETIONARY,13F,09/30/2020,17.86,11.21
Cyclerion therapeutics inc,CYCN,"",1523349.0,9262000.0,0.000341166,0.0004,3255,-43513.0,-2.777079,reduction,4.4909775,Q2 2019,HEALTH CARE,13F,09/30/2020,10.88,3.12
Griffin industrial realty inc,GRIF,"",173074.0,9251000.0,0.000340761,0.0004,3256,1482.0,0.863677,addition,3.0593028,Q1 2017,CONSUMER STAPLES,13F,09/30/2020,40.1053,64.98
Aveo pharmaceuticals inc,AVEO,"",1557021.0,9248000.0,0.000340651,0.0002,3257,685045.0,78.562369,addition,6.0330208,Q4 2015,HEALTH CARE,13F,09/30/2020,248.9475,5.86
Slack technologies inc,WORK,CALL,342400.0,9197000.0,0.000338772,,3258,342400.0,,new,N/A,Q3 2020,INFORMATION TECHNOLOGY,13F,09/30/2020,,42.65
Slack technologies inc,WORK,PUT,342400.0,9197000.0,0.000338772,,3259,342400.0,,new,N/A,Q3 2020,INFORMATION TECHNOLOGY,13F,09/30/2020,,42.65
Comstock resources inc.,CRK,"",2090520.0,9157000.0,0.000337299,0.0003,3260,172203.0,8.976775,addition,0.8988396,Q1 2017,ENERGY,13F,09/30/2020,5.7564,4.49
Shore bancshares inc,SHBI,"",833412.0,9151000.0,0.000337078,0.0004,3261,-30542.0,-3.535142,reduction,6.6530808,Q2 2016,FINANCE,13F,09/30/2020,16.5,14.59
Territorial bancorp inc,TBNK,"",449763.0,9098000.0,0.000335125,0.0004,3262,1023.0,0.227972,addition,4.7274468,Q2 2011,FINANCE,13F,09/30/2020,30.8558,24.0
First capital  inc.,FCAP,"",162212.0,9091000.0,0.000334868,0.0005,3263,-1580.0,-0.964638,reduction,4.8051994,Q1 2017,FINANCE,13F,09/30/2020,51.5,63.06
Atlantic power corp. adr,AT,"",4638420.0,9091000.0,0.000334868,0.0004,3264,66789.0,1.460945,addition,5.0443736,Q3 2010,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,2.6006,1.97
Lions gate entertainment corp class a,LGF.A,CALL,959000.0,9089000.0,0.000334794,,3265,959000.0,,new,N/A,Q1 2018,COMMUNICATIONS,13F,09/30/2020,,10.9
Marine products corp.,MPX,"",578603.0,9050000.0,0.000333357,0.0003,3266,16453.0,2.926799,addition,1.7033334,Q1 2016,CONSUMER DISCRETIONARY,13F,09/30/2020,12.0452,16.0
Entravision communications corp. class a,EVC,"",5934765.0,9022000.0,0.000332326,0.0003,3267,-22906.0,-0.384479,reduction,7.0496094,Q2 2013,COMMUNICATIONS,13F,09/30/2020,6.6,2.7
Hertz global hld,HTZGQ,"",8123359.0,9016000.0,0.000332105,0.0003,3268,2475506.0,43.830921,addition,5.2003983,Q2 2016,CONSUMER DISCRETIONARY,13F,09/30/2020,9.7382,1.5
Glycomimetics inc,GLYC,"",2934925.0,9010000.0,0.000331884,0.0004,3269,-38390.0,-1.291151,reduction,6.1496942,Q2 2016,HEALTH CARE,13F,09/30/2020,13.42,4.12
Alta equipment group inc,ALTG,"",1149726.0,9002000.0,0.000331589,0.0004,3270,459.0,0.039938,addition,3.8958762,Q1 2020,FINANCE,13F,09/30/2020,7.76,9.16
Allegiant travel co,ALGT,PUT,75000.0,8985000.0,0.000330963,0.0003,3271,0.0,0.0,,N/A,Q2 2020,TRANSPORTS,13F,09/30/2020,,179.23
Viacomcbs inc. class a,VIACA,"",296473.0,8981000.0,0.000330816,0.0003,3272,16354.0,5.838233,addition,0.0481258,Q1 2017,COMMUNICATIONS,13F,09/30/2020,37.5558,37.03
Choiceone financial services inc,COFS,"",345067.0,8980000.0,0.000330779,0.0004,3273,17281.0,5.272037,addition,4.4311325,Q2 2020,FINANCE,13F,09/30/2020,29.3827,29.85
Vanguard tax-exempt bond etf,VTEB,"",164818.0,8973000.0,0.000330521,0.0004,3274,-5941.0,-3.479172,reduction,No Data,Q4 2017,FINANCE,13F,09/30/2020,53.02,55.14
Immersion corp,IMMR,"",1270513.0,8958000.0,0.000329968,0.0004,3275,-260790.0,-17.030594,reduction,4.7241300,Q2 2011,INFORMATION TECHNOLOGY,13F,09/30/2020,8.94,8.93
Intevac inc.,IVAC,"",1623207.0,8944000.0,0.000329453,0.0003,3276,60369.0,3.86278,addition,6.8677532,Q1 2017,INFORMATION TECHNOLOGY,13F,09/30/2020,7.9363,7.37
First internet bancorp,INBK,"",605456.0,8919000.0,0.000328532,0.0004,3277,1688.0,0.279578,addition,6.1787233,Q2 2016,FINANCE,13F,09/30/2020,29.3092,28.92
Timberland bancorp  inc.,TSBK,"",495119.0,8912000.0,0.000328274,0.0004,3278,6379.0,1.305193,addition,5.9575422,Q1 2017,FINANCE,13F,09/30/2020,25.4132,24.55
Foster (l.b.) co.,FSTR,"",664097.0,8911000.0,0.000328237,0.0003,3279,-21768.0,-3.173802,reduction,6.1844932,Q1 2017,INDUSTRIALS,13F,09/30/2020,19.83,14.71
Iradimed corp,IRMD,"",416283.0,8900000.0,0.000327832,0.0004,3280,-8039.0,-1.894552,reduction,3.3991992,Q4 2015,HEALTH CARE,13F,09/30/2020,23.84,23.3
Oneconnect financial technology co.  ltd. adr,OCFT,"",417807.0,8899000.0,0.000327795,0.0004,3281,-122257.0,-22.637502,reduction,0.1131368,Q4 2019,INFORMATION TECHNOLOGY,13F,09/30/2020,10.03,20.95
Plains group holdings l.p.,PAGP,"",1460100.0,8892000.0,0.000327537,0.0004,3282,217639.0,17.516767,addition,0.7924121,Q3 2014,ENERGY,13F,09/30/2020,24.0874,9.12
Acacia research corp,ACTG,"",2555904.0,8869000.0,0.00032669,0.0004,3283,-9065.0,-0.353416,reduction,5.1865511,Q3 2010,INDUSTRIALS,13F,09/30/2020,5.75,4.1
Pure cycle corp,PCYO,"",983580.0,8863000.0,0.000326469,0.0004,3284,13669.0,1.409305,addition,4.1234031,Q1 2017,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,8.3986,10.89
Eagle bulk shipping inc,EGLE,"",541053.0,8857000.0,0.000326248,0.0003,3285,-2585.61,-0.475612,reduction,4.9153114,Q2 2017,TRANSPORTS,13F,09/30/2020,240.45,18.43
Rgc resources inc,RGCO,"",377632.0,8855000.0,0.000326174,0.0004,3286,2784.0,0.742701,addition,4.6335300,Q1 2017,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,28.6216,23.9
Liberty tripadvisor holdings inc a,LTRPA,"",5116775.0,8854000.0,0.000326138,0.0004,3287,-27108.0,-0.526995,reduction,6.8114352,Q3 2014,COMMUNICATIONS,13F,09/30/2020,13.63,3.7
Graham corp.,GHM,"",692627.0,8845000.0,0.000325806,0.0004,3288,-2788.0,-0.400912,reduction,6.9423116,Q4 2015,INDUSTRIALS,13F,09/30/2020,22.66,14.75
Unilever plc adr,UL,"",143088.0,8826000.0,0.000325106,0.0003,3289,-553.0,-0.384988,reduction,0.0054587,Q4 2016,CONSUMER STAPLES,13F,09/30/2020,54.36,58.68
Health sciences acquisitions corp 2,HSAQ,"",800000.0,8799000.0,0.000324112,,3290,800000.0,,new,4.4839769,Q3 2020,FINANCE,13F,09/30/2020,11.0,11.8
Preformed line products co,PLPC,"",180234.0,8782000.0,0.000323485,0.0004,3291,-360.0,-0.199342,reduction,3.6666187,Q1 2016,INDUSTRIALS,13F,09/30/2020,55.5,65.74
Workday inc,WDAY,PRN,5707000.0,8765000.0,0.000322859,0.0003,3292,997000.0,21.167728,addition,N/A,Q1 2017,COMMUNICATIONS,13F,09/30/2020,,248.76
Ishares short maturity municipal bond etf,MEAR,"",173906.0,8728000.0,0.000321496,0.0003,3293,15954.0,10.100537,addition,No Data,Q4 2015,FINANCE,13F,09/30/2020,50.0719,50.235
Nathans famous inc.,NATH,"",170089.0,8717000.0,0.000321091,0.0004,3294,2021.0,1.202489,addition,4.1336803,Q2 2016,CONSUMER DISCRETIONARY,13F,09/30/2020,66.5658,54.38
United microelectronics corp. adr,UMC,"",1813669.0,8688000.0,0.000320023,0.0003,3295,-1101782.0,-37.791134,reduction,0.0748376,Q3 2018,INFORMATION TECHNOLOGY,13F,09/30/2020,2.29,8.29
Telenav inc,TNAV,"",2413732.0,8688000.0,0.000320023,0.0005,3296,22996.0,0.96188,addition,5.1268818,Q1 2016,INFORMATION TECHNOLOGY,13F,09/30/2020,7.968,4.71
Surgalign holdings inc,SRGA,"",4793260.0,8676000.0,0.000319581,0.0006,3297,44134.0,0.929308,addition,6.3107097,Q2 2011,HEALTH CARE,13F,09/30/2020,3.9897,2.56
Barnes & noble education inc,BNED,"",3359329.0,8668000.0,0.000319286,0.0002,3298,-546912.0,-14.000979,reduction,6.9074927,Q3 2015,CONSUMER DISCRETIONARY,13F,09/30/2020,8.28,5.08
Ishares russell midcap growth etf,IWP,"",100224.0,8663000.0,0.000319102,0.0003,3299,-170.0,-0.169333,reduction,No Data,Q4 2015,FINANCE,13F,09/30/2020,124.78,104.29
Lifetime brands inc,LCUT,"",914664.0,8643000.0,0.000318365,0.0002,3300,-4731.0,-0.514578,reduction,4.2017315,Q1 2016,CONSUMER DISCRETIONARY,13F,09/30/2020,17.86,14.76
Lexington realty trust  6.50% series c cumulative convertible preferred stock,LXPPRC,"",147612.0,8628000.0,0.000317813,0.0003,3301,832.0,0.566835,addition,7.6269505,Q1 2019,REAL ESTATE,13F,09/30/2020,55.3476,58.65
Arlington asset inv class a,AAIC,"",3033211.0,8614000.0,0.000317297,0.0004,3302,-342741.0,-10.152425,reduction,8.6622602,Q2 2011,REAL ESTATE,13F,09/30/2020,10.15,3.84
Suncor energy  inc.,SU,"",702115.0,8586000.0,0.000316266,0.0005,3303,-54611.0,-7.216747,reduction,0.0460358,Q3 2007,ENERGY,13F,09/30/2020,31.64,17.1
Curo group holdings corp,CURO,"",1213269.0,8553000.0,0.00031505,0.0004,3304,-27993.0,-2.255205,reduction,2.9675080,Q1 2018,FINANCE,13F,09/30/2020,18.21,14.51
Nextera energy partners lp,NEP,"",142617.0,8551000.0,0.000314977,0.0003,3305,6775.0,4.987412,addition,0.2176383,Q3 2014,ENERGY,13F,09/30/2020,39.9481,66.14
Hemisphere media group inc,HMTV,"",982036.0,8534000.0,0.00031435,0.0004,3306,-8074.0,-0.815465,reduction,2.4574520,Q1 2016,INFORMATION TECHNOLOGY,13F,09/30/2020,12.14,10.56
Aptinyx inc,APTX,"",2511449.0,8488000.0,0.000312656,0.0003,3307,556155.0,28.443549,addition,5.3477740,Q2 2018,HEALTH CARE,13F,09/30/2020,6.4397,3.81
Contrafect corp,CFRX,"",1606871.0,8485000.0,0.000312545,0.0003,3308,475029.0,41.969551,addition,5.7781719,Q1 2017,HEALTH CARE,13F,09/30/2020,8.6328,5.37
Xoma corporation,XOMA,"",450217.0,8482000.0,0.000312435,0.0004,3309,2499.0,0.558164,addition,4.0861423,Q3 2012,HEALTH CARE,13F,09/30/2020,19.019,43.25
Gp strategies corp,GPX,"",879161.0,8475000.0,0.000312177,0.0003,3310,-31028.0,-3.408962,reduction,5.1507979,Q2 2011,INDUSTRIALS,13F,09/30/2020,22.53,11.01
Nuance communications  inc.,NUAN,PRN,5241000.0,8474000.0,0.00031214,0.0003,3311,-224000.0,-4.098811,reduction,N/A,Q1 2017,INFORMATION TECHNOLOGY,13F,09/30/2020,,43.74
Poseida therapeutics  inc.,PSTX,"",955255.0,8473000.0,0.000312103,,3312,955255.0,,new,N/A,Q3 2020,HEALTH CARE,13F,09/30/2020,8.87,9.26
Dell technologies inc,DELL,PUT,125000.0,8460000.0,0.000311625,,3313,125000.0,,new,N/A,Q3 2020,INFORMATION TECHNOLOGY,13F,09/30/2020,,72.99
Genie energy ltd,GNE,"",1057077.0,8457000.0,0.000311514,0.0003,3314,-11066.0,-1.036004,reduction,4.0509461,Q1 2016,ENERGY,13F,09/30/2020,9.35,7.74
Illumina inc,ILMN,PRN,7510000.0,8435000.0,0.000310704,0.0004,3315,-800000.0,-9.626955,reduction,N/A,Q1 2017,HEALTH CARE,13F,09/30/2020,,367.29
Harvard bioscience inc,HBIO,"",2802356.0,8434000.0,0.000310667,0.0003,3316,49635.0,1.803125,addition,7.1961041,Q1 2017,HEALTH CARE,13F,09/30/2020,3.4619,4.08
Panacea acquisition corp.,PANA.U,"",700000.0,8400000.0,0.000309415,,3317,700000.0,,new,N/A,Q3 2020,FINANCE,13F,09/30/2020,12.0,11.3
Mercadolibre inc,MELI,PRN,3325000.0,8372000.0,0.000308383,0.0003,3318,300000.0,9.917355,addition,N/A,Q3 2019,COMMUNICATIONS,13F,09/30/2020,,1690.48
Idt corp. class b,IDT,"",1271383.0,8366000.0,0.000308162,0.0003,3319,-5109.0,-0.400238,reduction,4.7887875,Q2 2012,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,10.39,12.54
Veru inc,VERU,"",3189096.0,8355000.0,0.000307757,0.0004,3320,138551.0,4.541844,addition,4.5647409,Q1 2017,CONSUMER STAPLES,13F,09/30/2020,3.2131,8.67
Ishares global high yield corporate bond fund,GHYG,"",173481.0,8330000.0,0.000306836,,3321,173481.0,,new,No Data,Q3 2020,FINANCE,13F,09/30/2020,48.02,50.42
Geospace technologies corp,GEOS,"",1341062.0,8288000.0,0.000305289,0.0004,3322,-25310.0,-1.852351,reduction,9.8148411,Q4 2010,INFORMATION TECHNOLOGY,13F,09/30/2020,15.59,10.15
Biosig technologies inc,BSGM,"",1680796.0,8285000.0,0.000305178,0.0004,3323,237688.0,16.470562,addition,N/A,Q1 2019, ,13F,09/30/2020,,
Evolution petroleum corp inc,EPM,"",3688110.0,8261000.0,0.000304294,0.0004,3324,31900.0,0.872488,addition,11.1908530,Q3 2011,ENERGY,13F,09/30/2020,7.9898,2.72
Checkpoint therapeutics inc,CKPT,"",3069655.0,8227000.0,0.000303042,0.0002,3325,738880.0,31.701044,addition,4.5465245,Q2 2018,HEALTH CARE,13F,09/30/2020,2.7863,2.82
Harrow health inc,HROW,"",1469457.0,8214000.0,0.000302563,0.0003,3326,-16158.0,-1.08763,reduction,5.7289507,Q1 2017,HEALTH CARE,13F,09/30/2020,5.93,5.78
Mvb financial corp,MVBF,"",514269.0,8213000.0,0.000302526,0.0003,3327,-36217.0,-6.579096,reduction,4.2981381,Q2 2018,FINANCE,13F,09/30/2020,18.0,21.75
Ishares global materials etf,MXI,"",117316.0,8196000.0,0.0003019,,3328,117316.0,,new,No Data,Q3 2020,FINANCE,13F,09/30/2020,69.86,80.84
Fonar corp.,FONR,"",392357.0,8192000.0,0.000301753,0.0003,3329,-2825.0,-0.71486,reduction,5.9673043,Q1 2017,HEALTH CARE,13F,09/30/2020,22.06,17.06
Schwab emerging markets equity etf,SCHE,"",305079.0,8164000.0,0.000300721,0.0003,3330,-21500.0,-6.583399,reduction,No Data,Q4 2015,FINANCE,13F,09/30/2020,20.36,29.87
Icon plc ads,ICLR,"",42720.0,8163000.0,0.000300685,0.0004,3331,-10836.0,-20.233027,reduction,0.0811719,Q2 2015,HEALTH CARE,13F,09/30/2020,149.57,192.51
Prospect capital corp,PSEC,"",1618063.0,8139000.0,0.000299801,0.0004,3332,-194523.0,-10.731794,reduction,No Data,Q1 2017,FINANCE,13F,09/30/2020,8.13,5.46
Mirum pharmaceuticals inc,MIRM,"",421969.0,8131000.0,0.000299506,0.0003,3333,-3569.0,-0.838703,reduction,1.6613520,Q3 2019,HEALTH CARE,13F,09/30/2020,19.45,18.25
Ni holdings inc,NODK,"",481211.0,8128000.0,0.000299395,0.0003,3334,-43774.0,-8.338143,reduction,2.2410964,Q2 2017,FINANCE,13F,09/30/2020,17.67,16.73
Ishares ibonds dec 2029 term corporate etf,IBDU,"",300045.0,8115000.0,0.000298917,0.0003,3335,0.0,0.0,,No Data,Q3 2019,FINANCE,13F,09/30/2020,25.4,27.42
Trean insurance group  inc.,TIG,"",531704.0,8109000.0,0.000298695,,3336,531704.0,,new,N/A,Q3 2020,FINANCE,13F,09/30/2020,15.25,13.29
South plains financial inc,SPFI,"",652854.0,8102000.0,0.000298438,0.0004,3337,-16149.0,-2.413891,reduction,3.6150823,Q2 2019,FINANCE,13F,09/30/2020,19.53,18.9
A-mark precious metals inc,AMRK,"",239848.0,8088000.0,0.000297922,0.0002,3338,21860.0,10.028075,addition,3.4093101,Q1 2017,MATERIALS,13F,09/30/2020,20.2416,27.95
Wayfair inc note 1.000% 8/1,DEBT-WAYF,PRN,3900000.0,8083000.0,0.000297738,,3339,3900000.0,,new,N/A,Q3 2020, ,13F,09/30/2020,,
Spark energy inc,SPKE,"",969699.0,8067000.0,0.000297148,0.0003,3340,-126646.0,-11.551656,reduction,2.7336693,Q1 2016,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,12.87,9.48
Genco shipping & trading ltd,GNK,"",1168269.0,8062000.0,0.000296964,0.0003,3341,-19918.0,-1.676335,reduction,2.7947847,Q1 2017,TRANSPORTS,13F,09/30/2020,10.38,7.24
Container store (the),TCS,"",1296536.0,8051000.0,0.000296559,0.0002,3342,-62858.0,-4.623972,reduction,2.5744092,Q4 2013,CONSUMER DISCRETIONARY,13F,09/30/2020,4.31,12.21
Secureworks corp,SCWX,"",703632.0,8015000.0,0.000295233,0.0003,3343,29728.0,4.411311,addition,0.8561140,Q2 2016,INFORMATION TECHNOLOGY,13F,09/30/2020,12.2616,14.38
Blackberry ltd,BB,"",1737131.0,7973000.0,0.000293686,0.0003,3344,-18255.0,-1.039942,reduction,0.3121710,Q4 2015,INFORMATION TECHNOLOGY,13F,09/30/2020,8.68,7.06
Ishares msci emerging index fund,EEM,CALL,180500.0,7958000.0,0.000293133,0.0021,3345,-1149500.0,-86.428571,reduction,No Data,Q3 2015,FINANCE,13F,09/30/2020,,50.13
Comscore inc,SCOR,"",3893078.0,7941000.0,0.000292507,0.0005,3346,70653.0,1.848382,addition,5.4662998,Q3 2018,INFORMATION TECHNOLOGY,13F,09/30/2020,7.2635,2.12
Contango oil & gas co.,MCF,"",5920049.0,7934000.0,0.000292249,0.0005,3347,-4314.0,-0.072818,reduction,4.4498622,Q4 2009,ENERGY,13F,09/30/2020,2.72,2.6
Westwood holdings group inc.,WHG,"",712011.0,7933000.0,0.000292213,0.0004,3348,-2590.0,-0.36244,reduction,8.4310058,Q2 2011,FINANCE,13F,09/30/2020,51.56,13.36
First choice bancorp,FCBP,"",596680.0,7931000.0,0.000292139,0.0004,3349,-14094.0,-2.307564,reduction,5.1009500,Q2 2018,FINANCE,13F,09/30/2020,26.89,16.88
Premier financial bancorp  inc.,PFBI,"",732377.0,7909000.0,0.000291328,0.0004,3350,-9914.0,-1.335595,reduction,4.9912368,Q2 2016,FINANCE,13F,09/30/2020,14.85,13.72
Gan ltd,GAN,"",467997.0,7909000.0,0.000291328,0.0004,3351,39561.0,9.233818,addition,1.6176395,Q2 2020,INFORMATION TECHNOLOGY,13F,09/30/2020,24.7272,18.53
Atlanticus holdings corp,ATLC,"",663487.0,7895000.0,0.000290813,0.0003,3352,-61446.0,-8.476094,reduction,4.1475266,Q3 2016,FINANCE,13F,09/30/2020,4.64,24.01
Ishares s&p north american natural resources sector index fund,IGE,"",398065.0,7882000.0,0.000290334,0.001,3353,-701711.0,-63.804902,reduction,No Data,Q4 2016,MATERIALS,13F,09/30/2020,19.06,23.34
Ishares ibonds dec 2030 term corporate etf,IBDV,"",300010.0,7876762.55,0.000290141,0.0003,3354,10.0,0.003333,addition,No Data,,FINANCE,13G,11/30/2020,,26.16
Applied genetic technologies corp,AGTC,"",1617846.0,7864000.0,0.000289671,0.0004,3355,20727.0,1.297774,addition,6.2566839,Q4 2015,HEALTH CARE,13F,09/30/2020,5.4128,4.59
Lakeland industries inc.,LAKE,"",397126.0,7863000.0,0.000289634,0.0005,3356,-159309.0,-28.630298,reduction,4.9765774,Q1 2017,CONSUMER DISCRETIONARY,13F,09/30/2020,17.37,27.2
Eton pharmaceuticals inc,ETON,"",993595.0,7850000.0,0.000289155,0.0002,3357,292175.0,41.654786,addition,4.7413315,Q4 2018,HEALTH CARE,13F,09/30/2020,6.2905,8.78
Pctel inc,PCTI,"",1386124.0,7846000.0,0.000289008,0.0003,3358,85990.0,6.613934,addition,7.4361699,Q1 2017,INFORMATION TECHNOLOGY,13F,09/30/2020,6.6542,6.68
Oasis petroleum inc,OASPQ,"",27983064.0,7835000.0,0.000288603,0.0008,3359,-192410.0,-0.682899,reduction,8.7181389,Q4 2010,ENERGY,13F,09/30/2020,10.14,37.36
Arya sciences acquisition corp ii,ARYBU,"",710748.0,7818000.0,0.000287976,0.0003,3360,0.0,0.0,,5.4884015,Q2 2020,FINANCE,13F,09/30/2020,11.6,
Servicesource international inc,SREV,"",5299924.0,7790000.0,0.000286945,0.0003,3361,191477.0,3.748243,addition,5.5428761,Q2 2011,INFORMATION TECHNOLOGY,13F,09/30/2020,2.1351,1.61
Vanguard growth index fund-etf shares,VUG,"",34190.0,7782000.0,0.00028665,0.0003,3362,-1196.0,-3.379868,reduction,No Data,Q4 2015,FINANCE,13F,09/30/2020,140.86,251.25
Central valley community bancorp,CVCY,"",628863.0,7767000.0,0.000286098,0.0004,3363,22037.0,3.631519,addition,5.0330795,Q2 2016,FINANCE,13F,09/30/2020,20.3784,15.05
Simon property group  inc.,SPG,PUT,120000.0,7762000.0,0.000285914,,3364,120000.0,,new,N/A,Q3 2020,REAL ESTATE,13F,09/30/2020,,84.37
Fs bancorp inc. (wa),FSBW,"",189060.0,7751000.0,0.000285509,0.0003,3365,-2155.0,-1.127004,reduction,4.4526183,Q1 2017,FINANCE,13F,09/30/2020,56.51,57.9
Acelrx pharmaceuticals inc,ACRX,"",5455022.0,7746000.0,0.000285324,0.0003,3366,-54713.0,-0.993024,reduction,6.0393839,Q4 2015,HEALTH CARE,13F,09/30/2020,2.56,1.27
Nio inc note 4.500% 2/0,PRN-NIO,PRN,3250000.0,7737000.0,0.000284993,0.0001,3367,500000.0,18.181818,addition,N/A,Q1 2020, ,13F,09/30/2020,,
Ishares preferred and income securities,PFF,PUT,212000.0,7728000.0,0.000284661,,3368,212000.0,,new,No Data,Q1 2020,FINANCE,13F,09/30/2020,,38.21
Alaska communications systems group inc,ALSK,"",3859067.0,7718000.0,0.000284293,0.0004,3369,64853.0,1.70926,addition,7.1906218,Q1 2017,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,2.354,3.66
Smith micro software inc.,SMSI,"",2068746.0,7716000.0,0.000284219,0.0004,3370,-1769.0,-0.085438,reduction,5.0023270,Q1 2017,INFORMATION TECHNOLOGY,13F,09/30/2020,3.82,5.34
Natural grocers by vitamin cottage  inc.,NGVC,"",775356.0,7644000.0,0.000281567,0.0005,3371,-15037.0,-1.902471,reduction,3.4423027,Q3 2012,CONSUMER STAPLES,13F,09/30/2020,11.8,13.28
Spdr materials select sector etf,XLB,CALL,120000.0,7636000.0,0.000281273,,3372,120000.0,,new,No Data,Q3 2020,FINANCE,13F,09/30/2020,,71.58
Twilio inc,TWLO,PRN,2191000.0,7620000.0,0.000280683,0.0003,3373,41000.0,1.906977,addition,N/A,Q2 2019,INFORMATION TECHNOLOGY,13F,09/30/2020,,362.88
